Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
172,0.2,3.08,0.399,30,Hex,Fiber,Double,PLA
175,0.202,3.13,0.405,30,Hex,Fiber,Double,PLA
177,0.205,3.16,0.41,30,Hex,Fiber,Double,PLA
179,0.208,3.2,0.416,30,Hex,Fiber,Double,PLA
182,0.211,3.25,0.422,30,Hex,Fiber,Double,PLA
184,0.214,3.29,0.427,30,Hex,Fiber,Double,PLA
186,0.217,3.33,0.433,30,Hex,Fiber,Double,PLA
188,0.219,3.36,0.438,30,Hex,Fiber,Double,PLA
190,0.222,3.41,0.444,30,Hex,Fiber,Double,PLA
193,0.225,3.45,0.45,30,Hex,Fiber,Double,PLA
195,0.228,3.49,0.456,30,Hex,Fiber,Double,PLA
197,0.231,3.53,0.461,30,Hex,Fiber,Double,PLA
200,0.233,3.57,0.467,30,Hex,Fiber,Double,PLA
202,0.236,3.61,0.472,30,Hex,Fiber,Double,PLA
204,0.239,3.65,0.478,30,Hex,Fiber,Double,PLA
206,0.242,3.69,0.484,30,Hex,Fiber,Double,PLA
208,0.245,3.73,0.489,30,Hex,Fiber,Double,PLA
211,0.248,3.77,0.495,30,Hex,Fiber,Double,PLA
213,0.25,3.81,0.501,30,Hex,Fiber,Double,PLA
215,0.253,3.84,0.507,30,Hex,Fiber,Double,PLA
217,0.256,3.89,0.512,30,Hex,Fiber,Double,PLA
220,0.259,3.93,0.518,30,Hex,Fiber,Double,PLA
222,0.262,3.96,0.523,30,Hex,Fiber,Double,PLA
224,0.265,4,0.529,30,Hex,Fiber,Double,PLA
226,0.267,4.05,0.535,30,Hex,Fiber,Double,PLA
228,0.27,4.08,0.54,30,Hex,Fiber,Double,PLA
231,0.273,4.12,0.546,30,Hex,Fiber,Double,PLA
233,0.276,4.16,0.552,30,Hex,Fiber,Double,PLA
235,0.279,4.2,0.558,30,Hex,Fiber,Double,PLA
237,0.282,4.24,0.563,30,Hex,Fiber,Double,PLA
239,0.284,4.28,0.569,30,Hex,Fiber,Double,PLA
242,0.287,4.32,0.575,30,Hex,Fiber,Double,PLA
243,0.29,4.35,0.58,30,Hex,Fiber,Double,PLA
246,0.293,4.4,0.586,30,Hex,Fiber,Double,PLA
248,0.296,4.43,0.591,30,Hex,Fiber,Double,PLA
250,0.299,4.48,0.597,30,Hex,Fiber,Double,PLA
252,0.301,4.51,0.603,30,Hex,Fiber,Double,PLA
254,0.304,4.55,0.609,30,Hex,Fiber,Double,PLA
256,0.307,4.58,0.614,30,Hex,Fiber,Double,PLA
258,0.31,4.62,0.62,30,Hex,Fiber,Double,PLA
261,0.313,4.66,0.625,30,Hex,Fiber,Double,PLA
263,0.316,4.7,0.631,30,Hex,Fiber,Double,PLA
265,0.318,4.74,0.637,30,Hex,Fiber,Double,PLA
267,0.321,4.77,0.642,30,Hex,Fiber,Double,PLA
269,0.324,4.81,0.648,30,Hex,Fiber,Double,PLA
271,0.327,4.85,0.654,30,Hex,Fiber,Double,PLA
274,0.33,4.89,0.659,30,Hex,Fiber,Double,PLA
275,0.333,4.93,0.665,30,Hex,Fiber,Double,PLA
277,0.335,4.96,0.671,30,Hex,Fiber,Double,PLA
280,0.338,5,0.676,30,Hex,Fiber,Double,PLA
282,0.341,5.04,0.682,30,Hex,Fiber,Double,PLA
284,0.344,5.08,0.688,30,Hex,Fiber,Double,PLA
286,0.347,5.11,0.694,30,Hex,Fiber,Double,PLA
288,0.35,5.15,0.699,30,Hex,Fiber,Double,PLA
291,0.352,5.2,0.705,30,Hex,Fiber,Double,PLA
292,0.355,5.23,0.711,30,Hex,Fiber,Double,PLA
294,0.358,5.26,0.716,30,Hex,Fiber,Double,PLA
296,0.361,5.3,0.722,30,Hex,Fiber,Double,PLA
299,0.364,5.34,0.728,30,Hex,Fiber,Double,PLA
301,0.367,5.38,0.733,30,Hex,Fiber,Double,PLA
303,0.37,5.41,0.739,30,Hex,Fiber,Double,PLA
305,0.372,5.45,0.745,30,Hex,Fiber,Double,PLA
307,0.375,5.49,0.75,30,Hex,Fiber,Double,PLA
309,0.378,5.53,0.756,30,Hex,Fiber,Double,PLA
311,0.381,5.56,0.762,30,Hex,Fiber,Double,PLA
313,0.384,5.6,0.767,30,Hex,Fiber,Double,PLA
315,0.386,5.64,0.773,30,Hex,Fiber,Double,PLA
317,0.389,5.67,0.779,30,Hex,Fiber,Double,PLA
319,0.392,5.71,0.784,30,Hex,Fiber,Double,PLA
321,0.395,5.74,0.79,30,Hex,Fiber,Double,PLA
323,0.398,5.78,0.795,30,Hex,Fiber,Double,PLA
325,0.401,5.81,0.801,30,Hex,Fiber,Double,PLA
327,0.403,5.86,0.807,30,Hex,Fiber,Double,PLA
329,0.406,5.89,0.812,30,Hex,Fiber,Double,PLA
331,0.409,5.93,0.818,30,Hex,Fiber,Double,PLA
333,0.412,5.96,0.823,30,Hex,Fiber,Double,PLA
335,0.415,6,0.829,30,Hex,Fiber,Double,PLA
337,0.417,6.03,0.835,30,Hex,Fiber,Double,PLA
339,0.42,6.06,0.841,30,Hex,Fiber,Double,PLA
341,0.423,6.11,0.846,30,Hex,Fiber,Double,PLA
343,0.426,6.14,0.852,30,Hex,Fiber,Double,PLA
345,0.429,6.17,0.857,30,Hex,Fiber,Double,PLA
347,0.432,6.21,0.863,30,Hex,Fiber,Double,PLA
350,0.434,6.25,0.869,30,Hex,Fiber,Double,PLA
352,0.437,6.29,0.874,30,Hex,Fiber,Double,PLA
353,0.44,6.32,0.88,30,Hex,Fiber,Double,PLA
355,0.443,6.36,0.886,30,Hex,Fiber,Double,PLA
358,0.446,6.4,0.891,30,Hex,Fiber,Double,PLA
359,0.448,6.42,0.897,30,Hex,Fiber,Double,PLA
361,0.451,6.46,0.902,30,Hex,Fiber,Double,PLA
364,0.454,6.51,0.908,30,Hex,Fiber,Double,PLA
365,0.457,6.53,0.914,30,Hex,Fiber,Double,PLA
368,0.46,6.58,0.919,30,Hex,Fiber,Double,PLA
369,0.462,6.6,0.925,30,Hex,Fiber,Double,PLA
371,0.465,6.64,0.931,30,Hex,Fiber,Double,PLA
373,0.468,6.68,0.937,30,Hex,Fiber,Double,PLA
375,0.471,6.72,0.942,30,Hex,Fiber,Double,PLA
377,0.474,6.75,0.948,30,Hex,Fiber,Double,PLA
379,0.477,6.78,0.954,30,Hex,Fiber,Double,PLA
381,0.48,6.82,0.959,30,Hex,Fiber,Double,PLA
383,0.483,6.86,0.965,30,Hex,Fiber,Double,PLA
385,0.485,6.89,0.971,30,Hex,Fiber,Double,PLA
387,0.488,6.93,0.976,30,Hex,Fiber,Double,PLA
389,0.491,6.96,0.982,30,Hex,Fiber,Double,PLA
391,0.494,7,0.988,30,Hex,Fiber,Double,PLA
393,0.497,7.04,0.994,30,Hex,Fiber,Double,PLA
395,0.5,7.07,0.999,30,Hex,Fiber,Double,PLA
397,0.502,7.1,1,30,Hex,Fiber,Double,PLA
399,0.505,7.14,1.01,30,Hex,Fiber,Double,PLA
401,0.508,7.18,1.02,30,Hex,Fiber,Double,PLA
403,0.511,7.21,1.02,30,Hex,Fiber,Double,PLA
405,0.514,7.24,1.03,30,Hex,Fiber,Double,PLA
407,0.517,7.28,1.03,30,Hex,Fiber,Double,PLA
409,0.519,7.31,1.04,30,Hex,Fiber,Double,PLA
411,0.522,7.35,1.04,30,Hex,Fiber,Double,PLA
413,0.525,7.39,1.05,30,Hex,Fiber,Double,PLA
415,0.528,7.42,1.06,30,Hex,Fiber,Double,PLA
417,0.531,7.46,1.06,30,Hex,Fiber,Double,PLA
419,0.534,7.49,1.07,30,Hex,Fiber,Double,PLA
421,0.536,7.53,1.07,30,Hex,Fiber,Double,PLA
423,0.539,7.57,1.08,30,Hex,Fiber,Double,PLA
425,0.542,7.6,1.08,30,Hex,Fiber,Double,PLA
427,0.545,7.63,1.09,30,Hex,Fiber,Double,PLA
429,0.548,7.67,1.1,30,Hex,Fiber,Double,PLA
431,0.551,7.71,1.1,30,Hex,Fiber,Double,PLA
433,0.553,7.74,1.11,30,Hex,Fiber,Double,PLA
435,0.556,7.78,1.11,30,Hex,Fiber,Double,PLA
437,0.559,7.81,1.12,30,Hex,Fiber,Double,PLA
439,0.562,7.85,1.12,30,Hex,Fiber,Double,PLA
440,0.565,7.88,1.13,30,Hex,Fiber,Double,PLA
443,0.568,7.92,1.14,30,Hex,Fiber,Double,PLA
444,0.57,7.94,1.14,30,Hex,Fiber,Double,PLA
446,0.573,7.98,1.15,30,Hex,Fiber,Double,PLA
448,0.576,8.02,1.15,30,Hex,Fiber,Double,PLA
450,0.579,8.06,1.16,30,Hex,Fiber,Double,PLA
452,0.582,8.08,1.16,30,Hex,Fiber,Double,PLA
454,0.584,8.12,1.17,30,Hex,Fiber,Double,PLA
456,0.587,8.16,1.17,30,Hex,Fiber,Double,PLA
458,0.59,8.18,1.18,30,Hex,Fiber,Double,PLA
460,0.593,8.22,1.19,30,Hex,Fiber,Double,PLA
461,0.596,8.25,1.19,30,Hex,Fiber,Double,PLA
464,0.599,8.29,1.2,30,Hex,Fiber,Double,PLA
465,0.601,8.32,1.2,30,Hex,Fiber,Double,PLA
467,0.604,8.35,1.21,30,Hex,Fiber,Double,PLA
469,0.607,8.38,1.21,30,Hex,Fiber,Double,PLA
471,0.61,8.42,1.22,30,Hex,Fiber,Double,PLA
473,0.613,8.46,1.23,30,Hex,Fiber,Double,PLA
474,0.616,8.48,1.23,30,Hex,Fiber,Double,PLA
477,0.618,8.53,1.24,30,Hex,Fiber,Double,PLA
479,0.621,8.56,1.24,30,Hex,Fiber,Double,PLA
480,0.624,8.59,1.25,30,Hex,Fiber,Double,PLA
482,0.627,8.63,1.25,30,Hex,Fiber,Double,PLA
484,0.63,8.65,1.26,30,Hex,Fiber,Double,PLA
486,0.633,8.69,1.27,30,Hex,Fiber,Double,PLA
487,0.635,8.72,1.27,30,Hex,Fiber,Double,PLA
489,0.638,8.75,1.28,30,Hex,Fiber,Double,PLA
491,0.641,8.79,1.28,30,Hex,Fiber,Double,PLA
493,0.644,8.83,1.29,30,Hex,Fiber,Double,PLA
496,0.647,8.87,1.29,30,Hex,Fiber,Double,PLA
497,0.65,8.9,1.3,30,Hex,Fiber,Double,PLA
499,0.653,8.93,1.31,30,Hex,Fiber,Double,PLA
501,0.655,8.96,1.31,30,Hex,Fiber,Double,PLA
503,0.658,9,1.32,30,Hex,Fiber,Double,PLA
505,0.661,9.04,1.32,30,Hex,Fiber,Double,PLA
507,0.664,9.07,1.33,30,Hex,Fiber,Double,PLA
509,0.667,9.1,1.33,30,Hex,Fiber,Double,PLA
511,0.669,9.13,1.34,30,Hex,Fiber,Double,PLA
513,0.672,9.17,1.34,30,Hex,Fiber,Double,PLA
515,0.675,9.21,1.35,30,Hex,Fiber,Double,PLA
517,0.678,9.24,1.36,30,Hex,Fiber,Double,PLA
518,0.681,9.27,1.36,30,Hex,Fiber,Double,PLA
520,0.684,9.31,1.37,30,Hex,Fiber,Double,PLA
522,0.686,9.34,1.37,30,Hex,Fiber,Double,PLA
524,0.689,9.37,1.38,30,Hex,Fiber,Double,PLA
526,0.692,9.41,1.38,30,Hex,Fiber,Double,PLA
528,0.695,9.44,1.39,30,Hex,Fiber,Double,PLA
530,0.698,9.47,1.4,30,Hex,Fiber,Double,PLA
532,0.701,9.51,1.4,30,Hex,Fiber,Double,PLA
534,0.703,9.55,1.41,30,Hex,Fiber,Double,PLA
535,0.706,9.57,1.41,30,Hex,Fiber,Double,PLA
537,0.709,9.61,1.42,30,Hex,Fiber,Double,PLA
539,0.712,9.64,1.42,30,Hex,Fiber,Double,PLA
541,0.715,9.68,1.43,30,Hex,Fiber,Double,PLA
543,0.718,9.71,1.44,30,Hex,Fiber,Double,PLA
544,0.72,9.74,1.44,30,Hex,Fiber,Double,PLA
547,0.723,9.78,1.45,30,Hex,Fiber,Double,PLA
548,0.726,9.81,1.45,30,Hex,Fiber,Double,PLA
550,0.729,9.84,1.46,30,Hex,Fiber,Double,PLA
552,0.732,9.87,1.46,30,Hex,Fiber,Double,PLA
554,0.735,9.91,1.47,30,Hex,Fiber,Double,PLA
556,0.737,9.95,1.47,30,Hex,Fiber,Double,PLA
558,0.74,9.97,1.48,30,Hex,Fiber,Double,PLA
559,0.743,10,1.49,30,Hex,Fiber,Double,PLA
562,0.746,10,1.49,30,Hex,Fiber,Double,PLA
563,0.749,10.1,1.5,30,Hex,Fiber,Double,PLA
565,0.752,10.1,1.5,30,Hex,Fiber,Double,PLA
567,0.754,10.1,1.51,30,Hex,Fiber,Double,PLA
569,0.757,10.2,1.51,30,Hex,Fiber,Double,PLA
571,0.76,10.2,1.52,30,Hex,Fiber,Double,PLA
572,0.763,10.2,1.53,30,Hex,Fiber,Double,PLA
574,0.766,10.3,1.53,30,Hex,Fiber,Double,PLA
576,0.769,10.3,1.54,30,Hex,Fiber,Double,PLA
578,0.771,10.3,1.54,30,Hex,Fiber,Double,PLA
580,0.774,10.4,1.55,30,Hex,Fiber,Double,PLA
581,0.777,10.4,1.55,30,Hex,Fiber,Double,PLA
583,0.78,10.4,1.56,30,Hex,Fiber,Double,PLA
584,0.783,10.5,1.57,30,Hex,Fiber,Double,PLA
587,0.786,10.5,1.57,30,Hex,Fiber,Double,PLA
589,0.788,10.5,1.58,30,Hex,Fiber,Double,PLA
590,0.791,10.6,1.58,30,Hex,Fiber,Double,PLA
592,0.794,10.6,1.59,30,Hex,Fiber,Double,PLA
593,0.797,10.6,1.59,30,Hex,Fiber,Double,PLA
595,0.8,10.6,1.6,30,Hex,Fiber,Double,PLA
597,0.803,10.7,1.61,30,Hex,Fiber,Double,PLA
598,0.805,10.7,1.61,30,Hex,Fiber,Double,PLA
600,0.808,10.7,1.62,30,Hex,Fiber,Double,PLA
602,0.811,10.8,1.62,30,Hex,Fiber,Double,PLA
604,0.814,10.8,1.63,30,Hex,Fiber,Double,PLA
606,0.817,10.8,1.63,30,Hex,Fiber,Double,PLA
607,0.82,10.9,1.64,30,Hex,Fiber,Double,PLA
609,0.822,10.9,1.64,30,Hex,Fiber,Double,PLA
610,0.825,10.9,1.65,30,Hex,Fiber,Double,PLA
612,0.828,11,1.66,30,Hex,Fiber,Double,PLA
614,0.831,11,1.66,30,Hex,Fiber,Double,PLA
616,0.834,11,1.67,30,Hex,Fiber,Double,PLA
617,0.836,11,1.67,30,Hex,Fiber,Double,PLA
619,0.839,11.1,1.68,30,Hex,Fiber,Double,PLA
621,0.842,11.1,1.68,30,Hex,Fiber,Double,PLA
623,0.845,11.1,1.69,30,Hex,Fiber,Double,PLA
624,0.848,11.2,1.7,30,Hex,Fiber,Double,PLA
626,0.851,11.2,1.7,30,Hex,Fiber,Double,PLA
627,0.853,11.2,1.71,30,Hex,Fiber,Double,PLA
629,0.856,11.3,1.71,30,Hex,Fiber,Double,PLA
631,0.859,11.3,1.72,30,Hex,Fiber,Double,PLA
633,0.862,11.3,1.72,30,Hex,Fiber,Double,PLA
634,0.865,11.3,1.73,30,Hex,Fiber,Double,PLA
636,0.868,11.4,1.74,30,Hex,Fiber,Double,PLA
638,0.87,11.4,1.74,30,Hex,Fiber,Double,PLA
639,0.873,11.4,1.75,30,Hex,Fiber,Double,PLA
641,0.876,11.5,1.75,30,Hex,Fiber,Double,PLA
643,0.879,11.5,1.76,30,Hex,Fiber,Double,PLA
644,0.882,11.5,1.76,30,Hex,Fiber,Double,PLA
646,0.885,11.6,1.77,30,Hex,Fiber,Double,PLA
648,0.888,11.6,1.78,30,Hex,Fiber,Double,PLA
650,0.89,11.6,1.78,30,Hex,Fiber,Double,PLA
651,0.893,11.7,1.79,30,Hex,Fiber,Double,PLA
653,0.896,11.7,1.79,30,Hex,Fiber,Double,PLA
654,0.899,11.7,1.8,30,Hex,Fiber,Double,PLA
656,0.902,11.7,1.8,30,Hex,Fiber,Double,PLA
658,0.904,11.8,1.81,30,Hex,Fiber,Double,PLA
659,0.907,11.8,1.81,30,Hex,Fiber,Double,PLA
661,0.91,11.8,1.82,30,Hex,Fiber,Double,PLA
663,0.913,11.9,1.83,30,Hex,Fiber,Double,PLA
