Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
40.6,0.0064,0.325,380.0,30,Hex,Steel,Single,PLA
41.1,0.0065,0.33,384.0,30,Hex,Steel,Single,PLA
41.7,0.0066,0.335,390.0,30,Hex,Steel,Single,PLA
42.2,0.0067,0.34,395.0,30,Hex,Steel,Single,PLA
42.8,0.0068,0.345,400.0,30,Hex,Steel,Single,PLA
43.4,0.0069,0.35,406.0,30,Hex,Steel,Single,PLA
43.9,0.007,0.355,411.0,30,Hex,Steel,Single,PLA
44.5,0.00709,0.36,417.0,30,Hex,Steel,Single,PLA
45.1,0.00719,0.365,422.0,30,Hex,Steel,Single,PLA
45.6,0.00729,0.37,427.0,30,Hex,Steel,Single,PLA
46.2,0.00739,0.375,433.0,30,Hex,Steel,Single,PLA
46.7,0.00749,0.38,437.0,30,Hex,Steel,Single,PLA
47.3,0.00759,0.385,443.0,30,Hex,Steel,Single,PLA
47.8,0.00769,0.391,448.0,30,Hex,Steel,Single,PLA
48.4,0.00779,0.396,453.0,30,Hex,Steel,Single,PLA
48.9,0.00789,0.401,458.0,30,Hex,Steel,Single,PLA
49.4,0.00798,0.406,463.0,30,Hex,Steel,Single,PLA
50.0,0.00808,0.411,468.0,30,Hex,Steel,Single,PLA
50.6,0.00818,0.416,474.0,30,Hex,Steel,Single,PLA
51.1,0.00828,0.421,478.0,30,Hex,Steel,Single,PLA
51.6,0.00838,0.426,483.0,30,Hex,Steel,Single,PLA
52.1,0.00848,0.431,488.0,30,Hex,Steel,Single,PLA
52.7,0.00858,0.436,493.0,30,Hex,Steel,Single,PLA
53.3,0.00868,0.441,499.0,30,Hex,Steel,Single,PLA
53.8,0.00878,0.446,504.0,30,Hex,Steel,Single,PLA
54.4,0.00888,0.451,509.0,30,Hex,Steel,Single,PLA
54.9,0.00897,0.456,514.0,30,Hex,Steel,Single,PLA
55.4,0.00908,0.461,519.0,30,Hex,Steel,Single,PLA
56.0,0.00918,0.466,524.0,30,Hex,Steel,Single,PLA
56.4,0.00928,0.471,528.0,30,Hex,Steel,Single,PLA
57.0,0.00938,0.476,534.0,30,Hex,Steel,Single,PLA
57.5,0.00947,0.481,538.0,30,Hex,Steel,Single,PLA
58.0,0.00957,0.486,543.0,30,Hex,Steel,Single,PLA
58.6,0.00967,0.491,549.0,30,Hex,Steel,Single,PLA
59.0,0.00977,0.496,553.0,30,Hex,Steel,Single,PLA
59.6,0.00987,0.501,558.0,30,Hex,Steel,Single,PLA
60.0,0.00996,0.506,562.0,30,Hex,Steel,Single,PLA
60.6,0.0101,0.511,568.0,30,Hex,Steel,Single,PLA
61.1,0.0102,0.516,572.0,30,Hex,Steel,Single,PLA
61.7,0.0103,0.521,577.0,30,Hex,Steel,Single,PLA
62.2,0.0104,0.526,582.0,30,Hex,Steel,Single,PLA
62.6,0.0105,0.531,586.0,30,Hex,Steel,Single,PLA
63.2,0.0106,0.537,591.0,30,Hex,Steel,Single,PLA
63.7,0.0107,0.542,597.0,30,Hex,Steel,Single,PLA
64.2,0.0108,0.547,601.0,30,Hex,Steel,Single,PLA
64.7,0.0109,0.552,606.0,30,Hex,Steel,Single,PLA
65.2,0.011,0.556,610.0,30,Hex,Steel,Single,PLA
65.7,0.0111,0.562,616.0,30,Hex,Steel,Single,PLA
66.2,0.0112,0.567,620.0,30,Hex,Steel,Single,PLA
66.8,0.0113,0.572,625.0,30,Hex,Steel,Single,PLA
67.2,0.0114,0.577,630.0,30,Hex,Steel,Single,PLA
67.8,0.0115,0.582,634.0,30,Hex,Steel,Single,PLA
68.3,0.0116,0.587,639.0,30,Hex,Steel,Single,PLA
68.7,0.0117,0.592,643.0,30,Hex,Steel,Single,PLA
69.4,0.0118,0.597,650.0,30,Hex,Steel,Single,PLA
69.8,0.0119,0.602,653.0,30,Hex,Steel,Single,PLA
70.3,0.0119,0.607,658.0,30,Hex,Steel,Single,PLA
70.7,0.012,0.612,662.0,30,Hex,Steel,Single,PLA
71.3,0.0121,0.617,667.0,30,Hex,Steel,Single,PLA
71.7,0.0122,0.622,671.0,30,Hex,Steel,Single,PLA
72.3,0.0123,0.627,677.0,30,Hex,Steel,Single,PLA
72.7,0.0124,0.632,680.0,30,Hex,Steel,Single,PLA
