Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
115,0.112,1.61,0.223,45,Hex,Fiber,Single,PLA
117,0.114,1.63,0.227,45,Hex,Fiber,Single,PLA
119,0.116,1.67,0.231,45,Hex,Fiber,Single,PLA
121,0.118,1.69,0.235,45,Hex,Fiber,Single,PLA
123,0.12,1.72,0.239,45,Hex,Fiber,Single,PLA
125,0.121,1.75,0.243,45,Hex,Fiber,Single,PLA
127,0.123,1.77,0.247,45,Hex,Fiber,Single,PLA
129,0.125,1.8,0.251,45,Hex,Fiber,Single,PLA
130,0.127,1.82,0.254,45,Hex,Fiber,Single,PLA
133,0.129,1.85,0.258,45,Hex,Fiber,Single,PLA
134,0.131,1.87,0.262,45,Hex,Fiber,Single,PLA
136,0.133,1.91,0.266,45,Hex,Fiber,Single,PLA
138,0.135,1.93,0.27,45,Hex,Fiber,Single,PLA
140,0.137,1.95,0.274,45,Hex,Fiber,Single,PLA
142,0.139,1.98,0.278,45,Hex,Fiber,Single,PLA
144,0.141,2.01,0.281,45,Hex,Fiber,Single,PLA
146,0.143,2.04,0.285,45,Hex,Fiber,Single,PLA
147,0.145,2.06,0.289,45,Hex,Fiber,Single,PLA
149,0.147,2.08,0.293,45,Hex,Fiber,Single,PLA
151,0.149,2.12,0.297,45,Hex,Fiber,Single,PLA
153,0.15,2.14,0.301,45,Hex,Fiber,Single,PLA
154,0.152,2.16,0.305,45,Hex,Fiber,Single,PLA
157,0.154,2.19,0.308,45,Hex,Fiber,Single,PLA
159,0.156,2.22,0.312,45,Hex,Fiber,Single,PLA
161,0.158,2.25,0.316,45,Hex,Fiber,Single,PLA
162,0.16,2.27,0.32,45,Hex,Fiber,Single,PLA
164,0.162,2.3,0.324,45,Hex,Fiber,Single,PLA
166,0.164,2.32,0.328,45,Hex,Fiber,Single,PLA
168,0.166,2.35,0.332,45,Hex,Fiber,Single,PLA
170,0.168,2.37,0.336,45,Hex,Fiber,Single,PLA
172,0.17,2.4,0.34,45,Hex,Fiber,Single,PLA
174,0.172,2.43,0.343,45,Hex,Fiber,Single,PLA
175,0.174,2.45,0.347,45,Hex,Fiber,Single,PLA
177,0.176,2.48,0.351,45,Hex,Fiber,Single,PLA
179,0.178,2.5,0.355,45,Hex,Fiber,Single,PLA
181,0.179,2.53,0.359,45,Hex,Fiber,Single,PLA
183,0.181,2.56,0.363,45,Hex,Fiber,Single,PLA
