Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
45.9,0.0456,0.642,0.0912,45,Hex,Without Mesh,Zero,PLA
47.9,0.0471,0.67,0.0942,45,Hex,Without Mesh,Zero,PLA
48.8,0.0484,0.683,0.0968,45,Hex,Without Mesh,Zero,PLA
50.5,0.0497,0.707,0.0994,45,Hex,Without Mesh,Zero,PLA
51.4,0.051,0.719,0.102,45,Hex,Without Mesh,Zero,PLA
54.4,0.0537,0.761,0.107,45,Hex,Without Mesh,Zero,PLA
54.3,0.0539,0.759,0.108,45,Hex,Without Mesh,Zero,PLA
55.7,0.0553,0.78,0.111,45,Hex,Without Mesh,Zero,PLA
57.3,0.0567,0.802,0.113,45,Hex,Without Mesh,Zero,PLA
58.2,0.0579,0.815,0.116,45,Hex,Without Mesh,Zero,PLA
59.9,0.0594,0.837,0.119,45,Hex,Without Mesh,Zero,PLA
61.3,0.0607,0.857,0.121,45,Hex,Without Mesh,Zero,PLA
62.5,0.0621,0.874,0.124,45,Hex,Without Mesh,Zero,PLA
64,0.0634,0.895,0.127,45,Hex,Without Mesh,Zero,PLA
65,0.0647,0.909,0.129,45,Hex,Without Mesh,Zero,PLA
66.6,0.0661,0.932,0.132,45,Hex,Without Mesh,Zero,PLA
67.9,0.0674,0.95,0.135,45,Hex,Without Mesh,Zero,PLA
69.2,0.0688,0.967,0.138,45,Hex,Without Mesh,Zero,PLA
70.8,0.0702,0.99,0.14,45,Hex,Without Mesh,Zero,PLA
72.2,0.0717,1.01,0.143,45,Hex,Without Mesh,Zero,PLA
73.6,0.073,1.03,0.146,45,Hex,Without Mesh,Zero,PLA
74.9,0.0743,1.05,0.149,45,Hex,Without Mesh,Zero,PLA
76.4,0.0757,1.07,0.151,45,Hex,Without Mesh,Zero,PLA
77.6,0.077,1.09,0.154,45,Hex,Without Mesh,Zero,PLA
78.9,0.0783,1.1,0.157,45,Hex,Without Mesh,Zero,PLA
80.3,0.0797,1.12,0.159,45,Hex,Without Mesh,Zero,PLA
81.6,0.0811,1.14,0.162,45,Hex,Without Mesh,Zero,PLA
82.8,0.0825,1.16,0.165,45,Hex,Without Mesh,Zero,PLA
84.3,0.0838,1.18,0.168,45,Hex,Without Mesh,Zero,PLA
85.4,0.0852,1.19,0.17,45,Hex,Without Mesh,Zero,PLA
86.8,0.0865,1.21,0.173,45,Hex,Without Mesh,Zero,PLA
88.2,0.0878,1.23,0.176,45,Hex,Without Mesh,Zero,PLA
89.3,0.0891,1.25,0.178,45,Hex,Without Mesh,Zero,PLA
91.3,0.0904,1.28,0.181,45,Hex,Without Mesh,Zero,PLA
91.9,0.0918,1.28,0.184,45,Hex,Without Mesh,Zero,PLA
93.3,0.0933,1.3,0.187,45,Hex,Without Mesh,Zero,PLA
95.3,0.0946,1.33,0.189,45,Hex,Without Mesh,Zero,PLA
95.8,0.0959,1.34,0.192,45,Hex,Without Mesh,Zero,PLA
97.2,0.0973,1.36,0.195,45,Hex,Without Mesh,Zero,PLA
99,0.0986,1.38,0.197,45,Hex,Without Mesh,Zero,PLA
100,0.0999,1.4,0.2,45,Hex,Without Mesh,Zero,PLA
101,0.101,1.42,0.202,45,Hex,Without Mesh,Zero,PLA
102,0.103,1.43,0.205,45,Hex,Without Mesh,Zero,PLA
104,0.104,1.45,0.208,45,Hex,Without Mesh,Zero,PLA
105,0.105,1.47,0.211,45,Hex,Without Mesh,Zero,PLA
106,0.107,1.48,0.213,45,Hex,Without Mesh,Zero,PLA
108,0.108,1.51,0.216,45,Hex,Without Mesh,Zero,PLA
109,0.109,1.53,0.219,45,Hex,Without Mesh,Zero,PLA
110,0.111,1.54,0.221,45,Hex,Without Mesh,Zero,PLA
111,0.112,1.55,0.224,45,Hex,Without Mesh,Zero,PLA
113,0.113,1.58,0.227,45,Hex,Without Mesh,Zero,PLA
114,0.115,1.6,0.229,45,Hex,Without Mesh,Zero,PLA
115,0.116,1.61,0.232,45,Hex,Without Mesh,Zero,PLA
117,0.117,1.63,0.235,45,Hex,Without Mesh,Zero,PLA
118,0.119,1.65,0.237,45,Hex,Without Mesh,Zero,PLA
119,0.12,1.66,0.24,45,Hex,Without Mesh,Zero,PLA
120,0.121,1.68,0.243,45,Hex,Without Mesh,Zero,PLA
122,0.123,1.7,0.245,45,Hex,Without Mesh,Zero,PLA
123,0.124,1.72,0.248,45,Hex,Without Mesh,Zero,PLA
124,0.125,1.73,0.251,45,Hex,Without Mesh,Zero,PLA
125,0.127,1.75,0.254,45,Hex,Without Mesh,Zero,PLA
127,0.128,1.77,0.256,45,Hex,Without Mesh,Zero,PLA
127,0.129,1.78,0.259,45,Hex,Without Mesh,Zero,PLA
129,0.131,1.8,0.262,45,Hex,Without Mesh,Zero,PLA
131,0.132,1.83,0.264,45,Hex,Without Mesh,Zero,PLA
132,0.134,1.84,0.267,45,Hex,Without Mesh,Zero,PLA
133,0.135,1.86,0.27,45,Hex,Without Mesh,Zero,PLA
134,0.136,1.88,0.273,45,Hex,Without Mesh,Zero,PLA
135,0.138,1.89,0.275,45,Hex,Without Mesh,Zero,PLA
137,0.139,1.92,0.278,45,Hex,Without Mesh,Zero,PLA
138,0.14,1.93,0.28,45,Hex,Without Mesh,Zero,PLA
139,0.142,1.94,0.283,45,Hex,Without Mesh,Zero,PLA
141,0.143,1.97,0.286,45,Hex,Without Mesh,Zero,PLA
142,0.144,1.98,0.289,45,Hex,Without Mesh,Zero,PLA
143,0.146,2,0.292,45,Hex,Without Mesh,Zero,PLA
144,0.147,2.02,0.294,45,Hex,Without Mesh,Zero,PLA
146,0.148,2.04,0.297,45,Hex,Without Mesh,Zero,PLA
146,0.15,2.05,0.3,45,Hex,Without Mesh,Zero,PLA
148,0.151,2.07,0.302,45,Hex,Without Mesh,Zero,PLA
149,0.152,2.09,0.305,45,Hex,Without Mesh,Zero,PLA
150,0.154,2.1,0.307,45,Hex,Without Mesh,Zero,PLA
152,0.155,2.12,0.31,45,Hex,Without Mesh,Zero,PLA
153,0.156,2.14,0.313,45,Hex,Without Mesh,Zero,PLA
154,0.158,2.16,0.316,45,Hex,Without Mesh,Zero,PLA
156,0.159,2.18,0.319,45,Hex,Without Mesh,Zero,PLA
157,0.161,2.19,0.321,45,Hex,Without Mesh,Zero,PLA
158,0.162,2.21,0.324,45,Hex,Without Mesh,Zero,PLA
159,0.163,2.23,0.327,45,Hex,Without Mesh,Zero,PLA
160,0.165,2.24,0.329,45,Hex,Without Mesh,Zero,PLA
161,0.166,2.26,0.332,45,Hex,Without Mesh,Zero,PLA
163,0.167,2.27,0.334,45,Hex,Without Mesh,Zero,PLA
164,0.169,2.29,0.337,45,Hex,Without Mesh,Zero,PLA
165,0.17,2.31,0.34,45,Hex,Without Mesh,Zero,PLA
166,0.171,2.33,0.343,45,Hex,Without Mesh,Zero,PLA
168,0.173,2.35,0.345,45,Hex,Without Mesh,Zero,PLA
169,0.174,2.36,0.348,45,Hex,Without Mesh,Zero,PLA
170,0.175,2.38,0.351,45,Hex,Without Mesh,Zero,PLA
171,0.177,2.4,0.353,45,Hex,Without Mesh,Zero,PLA
172,0.178,2.41,0.356,45,Hex,Without Mesh,Zero,PLA
173,0.179,2.42,0.358,45,Hex,Without Mesh,Zero,PLA
175,0.181,2.45,0.361,45,Hex,Without Mesh,Zero,PLA
176,0.182,2.46,0.364,45,Hex,Without Mesh,Zero,PLA
177,0.183,2.48,0.367,45,Hex,Without Mesh,Zero,PLA
179,0.185,2.5,0.37,45,Hex,Without Mesh,Zero,PLA
180,0.186,2.51,0.372,45,Hex,Without Mesh,Zero,PLA
180,0.187,2.52,0.375,45,Hex,Without Mesh,Zero,PLA
182,0.189,2.55,0.378,45,Hex,Without Mesh,Zero,PLA
183,0.19,2.56,0.38,45,Hex,Without Mesh,Zero,PLA
184,0.191,2.58,0.383,45,Hex,Without Mesh,Zero,PLA
185,0.193,2.59,0.385,45,Hex,Without Mesh,Zero,PLA
187,0.194,2.61,0.388,45,Hex,Without Mesh,Zero,PLA
188,0.195,2.63,0.391,45,Hex,Without Mesh,Zero,PLA
189,0.197,2.64,0.394,45,Hex,Without Mesh,Zero,PLA
190,0.198,2.66,0.396,45,Hex,Without Mesh,Zero,PLA
192,0.2,2.68,0.399,45,Hex,Without Mesh,Zero,PLA
192,0.201,2.69,0.402,45,Hex,Without Mesh,Zero,PLA
194,0.202,2.71,0.405,45,Hex,Without Mesh,Zero,PLA
195,0.204,2.72,0.407,45,Hex,Without Mesh,Zero,PLA
196,0.205,2.74,0.41,45,Hex,Without Mesh,Zero,PLA
197,0.206,2.76,0.412,45,Hex,Without Mesh,Zero,PLA
198,0.208,2.78,0.415,45,Hex,Without Mesh,Zero,PLA
200,0.209,2.79,0.418,45,Hex,Without Mesh,Zero,PLA
201,0.21,2.81,0.421,45,Hex,Without Mesh,Zero,PLA
202,0.212,2.82,0.423,45,Hex,Without Mesh,Zero,PLA
203,0.213,2.84,0.426,45,Hex,Without Mesh,Zero,PLA
205,0.214,2.86,0.429,45,Hex,Without Mesh,Zero,PLA
206,0.216,2.87,0.431,45,Hex,Without Mesh,Zero,PLA
206,0.217,2.89,0.434,45,Hex,Without Mesh,Zero,PLA
208,0.218,2.91,0.436,45,Hex,Without Mesh,Zero,PLA
209,0.22,2.92,0.439,45,Hex,Without Mesh,Zero,PLA
210,0.221,2.93,0.442,45,Hex,Without Mesh,Zero,PLA
211,0.222,2.95,0.445,45,Hex,Without Mesh,Zero,PLA
212,0.224,2.97,0.448,45,Hex,Without Mesh,Zero,PLA
214,0.225,2.99,0.45,45,Hex,Without Mesh,Zero,PLA
215,0.226,3,0.453,45,Hex,Without Mesh,Zero,PLA
216,0.228,3.02,0.456,45,Hex,Without Mesh,Zero,PLA
217,0.229,3.04,0.458,45,Hex,Without Mesh,Zero,PLA
217,0.23,3.04,0.461,45,Hex,Without Mesh,Zero,PLA
219,0.232,3.07,0.463,45,Hex,Without Mesh,Zero,PLA
220,0.233,3.08,0.466,45,Hex,Without Mesh,Zero,PLA
221,0.234,3.09,0.469,45,Hex,Without Mesh,Zero,PLA
222,0.236,3.11,0.472,45,Hex,Without Mesh,Zero,PLA
224,0.237,3.13,0.474,45,Hex,Without Mesh,Zero,PLA
225,0.239,3.15,0.477,45,Hex,Without Mesh,Zero,PLA
226,0.24,3.16,0.48,45,Hex,Without Mesh,Zero,PLA
227,0.241,3.17,0.482,45,Hex,Without Mesh,Zero,PLA
229,0.243,3.2,0.485,45,Hex,Without Mesh,Zero,PLA
229,0.244,3.21,0.487,45,Hex,Without Mesh,Zero,PLA
230,0.245,3.22,0.49,45,Hex,Without Mesh,Zero,PLA
232,0.246,3.25,0.493,45,Hex,Without Mesh,Zero,PLA
233,0.248,3.26,0.496,45,Hex,Without Mesh,Zero,PLA
234,0.249,3.27,0.498,45,Hex,Without Mesh,Zero,PLA
235,0.251,3.29,0.501,45,Hex,Without Mesh,Zero,PLA
236,0.252,3.31,0.504,45,Hex,Without Mesh,Zero,PLA
237,0.253,3.32,0.506,45,Hex,Without Mesh,Zero,PLA
239,0.255,3.34,0.509,45,Hex,Without Mesh,Zero,PLA
240,0.256,3.35,0.512,45,Hex,Without Mesh,Zero,PLA
241,0.257,3.37,0.514,45,Hex,Without Mesh,Zero,PLA
242,0.259,3.39,0.517,45,Hex,Without Mesh,Zero,PLA
243,0.26,3.4,0.52,45,Hex,Without Mesh,Zero,PLA
244,0.261,3.42,0.522,45,Hex,Without Mesh,Zero,PLA
245,0.263,3.43,0.525,45,Hex,Without Mesh,Zero,PLA
247,0.264,3.45,0.528,45,Hex,Without Mesh,Zero,PLA
248,0.265,3.46,0.531,45,Hex,Without Mesh,Zero,PLA
248,0.267,3.47,0.533,45,Hex,Without Mesh,Zero,PLA
250,0.268,3.5,0.536,45,Hex,Without Mesh,Zero,PLA
251,0.269,3.51,0.539,45,Hex,Without Mesh,Zero,PLA
252,0.271,3.52,0.541,45,Hex,Without Mesh,Zero,PLA
254,0.272,3.55,0.544,45,Hex,Without Mesh,Zero,PLA
255,0.273,3.56,0.547,45,Hex,Without Mesh,Zero,PLA
255,0.275,3.57,0.55,45,Hex,Without Mesh,Zero,PLA
257,0.276,3.6,0.552,45,Hex,Without Mesh,Zero,PLA
257,0.278,3.6,0.555,45,Hex,Without Mesh,Zero,PLA
259,0.279,3.62,0.558,45,Hex,Without Mesh,Zero,PLA
260,0.28,3.64,0.56,45,Hex,Without Mesh,Zero,PLA
261,0.281,3.65,0.563,45,Hex,Without Mesh,Zero,PLA
262,0.283,3.67,0.565,45,Hex,Without Mesh,Zero,PLA
264,0.284,3.69,0.568,45,Hex,Without Mesh,Zero,PLA
265,0.286,3.7,0.571,45,Hex,Without Mesh,Zero,PLA
266,0.287,3.72,0.574,45,Hex,Without Mesh,Zero,PLA
267,0.288,3.73,0.576,45,Hex,Without Mesh,Zero,PLA
268,0.29,3.75,0.579,45,Hex,Without Mesh,Zero,PLA
269,0.291,3.77,0.582,45,Hex,Without Mesh,Zero,PLA
271,0.292,3.78,0.585,45,Hex,Without Mesh,Zero,PLA
272,0.294,3.8,0.587,45,Hex,Without Mesh,Zero,PLA
273,0.295,3.81,0.59,45,Hex,Without Mesh,Zero,PLA
274,0.296,3.83,0.592,45,Hex,Without Mesh,Zero,PLA
275,0.298,3.84,0.595,45,Hex,Without Mesh,Zero,PLA
276,0.299,3.86,0.598,45,Hex,Without Mesh,Zero,PLA
277,0.3,3.87,0.601,45,Hex,Without Mesh,Zero,PLA
278,0.302,3.89,0.603,45,Hex,Without Mesh,Zero,PLA
279,0.303,3.9,0.606,45,Hex,Without Mesh,Zero,PLA
280,0.304,3.92,0.609,45,Hex,Without Mesh,Zero,PLA
