Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
143,0.131,2.08,0.263,15,Hex,Steel,Single,PLA
145,0.133,2.11,0.267,15,Hex,Steel,Single,PLA
147,0.135,2.14,0.271,15,Hex,Steel,Single,PLA
149,0.137,2.17,0.275,15,Hex,Steel,Single,PLA
151,0.139,2.2,0.279,15,Hex,Steel,Single,PLA
154,0.142,2.23,0.283,15,Hex,Steel,Single,PLA
156,0.144,2.26,0.287,15,Hex,Steel,Single,PLA
158,0.146,2.29,0.291,15,Hex,Steel,Single,PLA
160,0.148,2.32,0.295,15,Hex,Steel,Single,PLA
162,0.15,2.35,0.3,15,Hex,Steel,Single,PLA
164,0.152,2.37,0.303,15,Hex,Steel,Single,PLA
166,0.154,2.41,0.308,15,Hex,Steel,Single,PLA
168,0.156,2.44,0.312,15,Hex,Steel,Single,PLA
170,0.158,2.47,0.316,15,Hex,Steel,Single,PLA
172,0.16,2.5,0.32,15,Hex,Steel,Single,PLA
174,0.162,2.53,0.324,15,Hex,Steel,Single,PLA
176,0.164,2.56,0.328,15,Hex,Steel,Single,PLA
178,0.166,2.59,0.332,15,Hex,Steel,Single,PLA
180,0.168,2.61,0.336,15,Hex,Steel,Single,PLA
182,0.17,2.64,0.34,15,Hex,Steel,Single,PLA
185,0.172,2.68,0.345,15,Hex,Steel,Single,PLA
186,0.174,2.7,0.349,15,Hex,Steel,Single,PLA
188,0.176,2.74,0.353,15,Hex,Steel,Single,PLA
190,0.178,2.76,0.357,15,Hex,Steel,Single,PLA
193,0.181,2.8,0.361,15,Hex,Steel,Single,PLA
195,0.182,2.82,0.365,15,Hex,Steel,Single,PLA
196,0.185,2.85,0.369,15,Hex,Steel,Single,PLA
198,0.187,2.88,0.373,15,Hex,Steel,Single,PLA
200,0.189,2.9,0.377,15,Hex,Steel,Single,PLA
202,0.191,2.93,0.381,15,Hex,Steel,Single,PLA
204,0.193,2.96,0.385,15,Hex,Steel,Single,PLA
206,0.195,3,0.39,15,Hex,Steel,Single,PLA
208,0.197,3.02,0.394,15,Hex,Steel,Single,PLA
210,0.199,3.05,0.398,15,Hex,Steel,Single,PLA
212,0.201,3.08,0.402,15,Hex,Steel,Single,PLA
214,0.203,3.1,0.406,15,Hex,Steel,Single,PLA
216,0.205,3.13,0.41,15,Hex,Steel,Single,PLA
217,0.207,3.16,0.414,15,Hex,Steel,Single,PLA
220,0.209,3.19,0.419,15,Hex,Steel,Single,PLA
222,0.211,3.22,0.423,15,Hex,Steel,Single,PLA
223,0.213,3.24,0.427,15,Hex,Steel,Single,PLA
225,0.215,3.27,0.431,15,Hex,Steel,Single,PLA
227,0.217,3.3,0.435,15,Hex,Steel,Single,PLA
