Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
550,0.66,7.98,1.32,15,Tri,Fiber,Double,PLA
552,0.663,8.01,1.33,15,Tri,Fiber,Double,PLA
554,0.666,8.04,1.33,15,Tri,Fiber,Double,PLA
556,0.669,8.07,1.34,15,Tri,Fiber,Double,PLA
558,0.672,8.1,1.34,15,Tri,Fiber,Double,PLA
560,0.675,8.13,1.35,15,Tri,Fiber,Double,PLA
562,0.678,8.16,1.36,15,Tri,Fiber,Double,PLA
564,0.681,8.19,1.36,15,Tri,Fiber,Double,PLA
567,0.684,8.22,1.37,15,Tri,Fiber,Double,PLA
569,0.687,8.25,1.37,15,Tri,Fiber,Double,PLA
571,0.69,8.28,1.38,15,Tri,Fiber,Double,PLA
573,0.694,8.32,1.39,15,Tri,Fiber,Double,PLA
575,0.697,8.35,1.39,15,Tri,Fiber,Double,PLA
577,0.7,8.37,1.4,15,Tri,Fiber,Double,PLA
579,0.703,8.41,1.41,15,Tri,Fiber,Double,PLA
581,0.706,8.44,1.41,15,Tri,Fiber,Double,PLA
584,0.709,8.47,1.42,15,Tri,Fiber,Double,PLA
585,0.712,8.5,1.42,15,Tri,Fiber,Double,PLA
588,0.715,8.53,1.43,15,Tri,Fiber,Double,PLA
589,0.718,8.55,1.44,15,Tri,Fiber,Double,PLA
592,0.721,8.59,1.44,15,Tri,Fiber,Double,PLA
594,0.724,8.62,1.45,15,Tri,Fiber,Double,PLA
596,0.727,8.65,1.45,15,Tri,Fiber,Double,PLA
598,0.73,8.68,1.46,15,Tri,Fiber,Double,PLA
600,0.734,8.71,1.47,15,Tri,Fiber,Double,PLA
602,0.737,8.74,1.47,15,Tri,Fiber,Double,PLA
605,0.74,8.78,1.48,15,Tri,Fiber,Double,PLA
607,0.743,8.8,1.49,15,Tri,Fiber,Double,PLA
609,0.746,8.84,1.49,15,Tri,Fiber,Double,PLA
611,0.749,8.87,1.5,15,Tri,Fiber,Double,PLA
613,0.752,8.9,1.5,15,Tri,Fiber,Double,PLA
615,0.755,8.93,1.51,15,Tri,Fiber,Double,PLA
617,0.758,8.96,1.52,15,Tri,Fiber,Double,PLA
619,0.761,8.98,1.52,15,Tri,Fiber,Double,PLA
621,0.764,9.01,1.53,15,Tri,Fiber,Double,PLA
625,0.767,9.07,1.53,15,Tri,Fiber,Double,PLA
626,0.77,9.09,1.54,15,Tri,Fiber,Double,PLA
626,0.774,9.09,1.55,15,Tri,Fiber,Double,PLA
629,0.777,9.13,1.55,15,Tri,Fiber,Double,PLA
631,0.78,9.16,1.56,15,Tri,Fiber,Double,PLA
633,0.783,9.18,1.57,15,Tri,Fiber,Double,PLA
634,0.786,9.21,1.57,15,Tri,Fiber,Double,PLA
637,0.789,9.25,1.58,15,Tri,Fiber,Double,PLA
640,0.792,9.28,1.58,15,Tri,Fiber,Double,PLA
641,0.795,9.31,1.59,15,Tri,Fiber,Double,PLA
643,0.798,9.34,1.6,15,Tri,Fiber,Double,PLA
645,0.801,9.36,1.6,15,Tri,Fiber,Double,PLA
647,0.804,9.39,1.61,15,Tri,Fiber,Double,PLA
649,0.807,9.42,1.61,15,Tri,Fiber,Double,PLA
651,0.81,9.45,1.62,15,Tri,Fiber,Double,PLA
653,0.814,9.48,1.63,15,Tri,Fiber,Double,PLA
655,0.817,9.51,1.63,15,Tri,Fiber,Double,PLA
657,0.82,9.53,1.64,15,Tri,Fiber,Double,PLA
659,0.823,9.56,1.65,15,Tri,Fiber,Double,PLA
661,0.826,9.59,1.65,15,Tri,Fiber,Double,PLA
663,0.829,9.62,1.66,15,Tri,Fiber,Double,PLA
665,0.832,9.65,1.66,15,Tri,Fiber,Double,PLA
667,0.835,9.68,1.67,15,Tri,Fiber,Double,PLA
669,0.838,9.71,1.68,15,Tri,Fiber,Double,PLA
671,0.841,9.74,1.68,15,Tri,Fiber,Double,PLA
673,0.844,9.76,1.69,15,Tri,Fiber,Double,PLA
675,0.848,9.79,1.7,15,Tri,Fiber,Double,PLA
677,0.851,9.82,1.7,15,Tri,Fiber,Double,PLA
679,0.854,9.86,1.71,15,Tri,Fiber,Double,PLA
681,0.857,9.88,1.71,15,Tri,Fiber,Double,PLA
683,0.86,9.91,1.72,15,Tri,Fiber,Double,PLA
685,0.863,9.94,1.73,15,Tri,Fiber,Double,PLA
687,0.866,9.97,1.73,15,Tri,Fiber,Double,PLA
689,0.869,10,1.74,15,Tri,Fiber,Double,PLA
691,0.872,10,1.74,15,Tri,Fiber,Double,PLA
693,0.875,10.1,1.75,15,Tri,Fiber,Double,PLA
695,0.878,10.1,1.76,15,Tri,Fiber,Double,PLA
697,0.881,10.1,1.76,15,Tri,Fiber,Double,PLA
698,0.884,10.1,1.77,15,Tri,Fiber,Double,PLA
700,0.887,10.2,1.77,15,Tri,Fiber,Double,PLA
702,0.89,10.2,1.78,15,Tri,Fiber,Double,PLA
704,0.894,10.2,1.79,15,Tri,Fiber,Double,PLA
706,0.897,10.3,1.79,15,Tri,Fiber,Double,PLA
708,0.9,10.3,1.8,15,Tri,Fiber,Double,PLA
710,0.903,10.3,1.81,15,Tri,Fiber,Double,PLA
713,0.906,10.3,1.81,15,Tri,Fiber,Double,PLA
714,0.909,10.4,1.82,15,Tri,Fiber,Double,PLA
716,0.912,10.4,1.82,15,Tri,Fiber,Double,PLA
718,0.915,10.4,1.83,15,Tri,Fiber,Double,PLA
720,0.918,10.5,1.84,15,Tri,Fiber,Double,PLA
722,0.921,10.5,1.84,15,Tri,Fiber,Double,PLA
724,0.924,10.5,1.85,15,Tri,Fiber,Double,PLA
726,0.927,10.5,1.85,15,Tri,Fiber,Double,PLA
728,0.931,10.6,1.86,15,Tri,Fiber,Double,PLA
730,0.934,10.6,1.87,15,Tri,Fiber,Double,PLA
731,0.937,10.6,1.87,15,Tri,Fiber,Double,PLA
734,0.94,10.6,1.88,15,Tri,Fiber,Double,PLA
736,0.943,10.7,1.89,15,Tri,Fiber,Double,PLA
737,0.946,10.7,1.89,15,Tri,Fiber,Double,PLA
739,0.949,10.7,1.9,15,Tri,Fiber,Double,PLA
741,0.952,10.8,1.9,15,Tri,Fiber,Double,PLA
743,0.955,10.8,1.91,15,Tri,Fiber,Double,PLA
745,0.958,10.8,1.92,15,Tri,Fiber,Double,PLA
746,0.961,10.8,1.92,15,Tri,Fiber,Double,PLA
749,0.964,10.9,1.93,15,Tri,Fiber,Double,PLA
750,0.967,10.9,1.93,15,Tri,Fiber,Double,PLA
752,0.97,10.9,1.94,15,Tri,Fiber,Double,PLA
754,0.973,10.9,1.95,15,Tri,Fiber,Double,PLA
756,0.977,11,1.95,15,Tri,Fiber,Double,PLA
758,0.98,11,1.96,15,Tri,Fiber,Double,PLA
760,0.983,11,1.97,15,Tri,Fiber,Double,PLA
761,0.986,11.1,1.97,15,Tri,Fiber,Double,PLA
763,0.989,11.1,1.98,15,Tri,Fiber,Double,PLA
765,0.992,11.1,1.98,15,Tri,Fiber,Double,PLA
767,0.995,11.1,1.99,15,Tri,Fiber,Double,PLA
769,0.998,11.2,2,15,Tri,Fiber,Double,PLA
771,1,11.2,2,15,Tri,Fiber,Double,PLA
773,1,11.2,2.01,15,Tri,Fiber,Double,PLA
775,1.01,11.2,2.01,15,Tri,Fiber,Double,PLA
776,1.01,11.3,2.02,15,Tri,Fiber,Double,PLA
778,1.01,11.3,2.03,15,Tri,Fiber,Double,PLA
780,1.02,11.3,2.03,15,Tri,Fiber,Double,PLA
781,1.02,11.3,2.04,15,Tri,Fiber,Double,PLA
784,1.02,11.4,2.05,15,Tri,Fiber,Double,PLA
785,1.03,11.4,2.05,15,Tri,Fiber,Double,PLA
787,1.03,11.4,2.06,15,Tri,Fiber,Double,PLA
789,1.03,11.4,2.06,15,Tri,Fiber,Double,PLA
790,1.03,11.5,2.07,15,Tri,Fiber,Double,PLA
792,1.04,11.5,2.08,15,Tri,Fiber,Double,PLA
794,1.04,11.5,2.08,15,Tri,Fiber,Double,PLA
795,1.04,11.5,2.09,15,Tri,Fiber,Double,PLA
797,1.05,11.6,2.09,15,Tri,Fiber,Double,PLA
800,1.05,11.6,2.1,15,Tri,Fiber,Double,PLA
801,1.05,11.6,2.11,15,Tri,Fiber,Double,PLA
803,1.06,11.7,2.11,15,Tri,Fiber,Double,PLA
805,1.06,11.7,2.12,15,Tri,Fiber,Double,PLA
806,1.06,11.7,2.13,15,Tri,Fiber,Double,PLA
807,1.07,11.7,2.13,15,Tri,Fiber,Double,PLA
810,1.07,11.8,2.14,15,Tri,Fiber,Double,PLA
811,1.07,11.8,2.14,15,Tri,Fiber,Double,PLA
813,1.08,11.8,2.15,15,Tri,Fiber,Double,PLA
814,1.08,11.8,2.16,15,Tri,Fiber,Double,PLA
816,1.08,11.8,2.16,15,Tri,Fiber,Double,PLA
818,1.08,11.9,2.17,15,Tri,Fiber,Double,PLA
819,1.09,11.9,2.17,15,Tri,Fiber,Double,PLA
821,1.09,11.9,2.18,15,Tri,Fiber,Double,PLA
822,1.09,11.9,2.19,15,Tri,Fiber,Double,PLA
824,1.1,12,2.19,15,Tri,Fiber,Double,PLA
826,1.1,12,2.2,15,Tri,Fiber,Double,PLA
827,1.1,12,2.21,15,Tri,Fiber,Double,PLA
829,1.11,12,2.21,15,Tri,Fiber,Double,PLA
831,1.11,12.1,2.22,15,Tri,Fiber,Double,PLA
832,1.11,12.1,2.22,15,Tri,Fiber,Double,PLA
834,1.11,12.1,2.23,15,Tri,Fiber,Double,PLA
835,1.12,12.1,2.24,15,Tri,Fiber,Double,PLA
837,1.12,12.1,2.24,15,Tri,Fiber,Double,PLA
838,1.12,12.2,2.25,15,Tri,Fiber,Double,PLA
840,1.13,12.2,2.25,15,Tri,Fiber,Double,PLA
841,1.13,12.2,2.26,15,Tri,Fiber,Double,PLA
843,1.13,12.2,2.27,15,Tri,Fiber,Double,PLA
845,1.14,12.3,2.27,15,Tri,Fiber,Double,PLA
846,1.14,12.3,2.28,15,Tri,Fiber,Double,PLA
848,1.14,12.3,2.29,15,Tri,Fiber,Double,PLA
849,1.15,12.3,2.29,15,Tri,Fiber,Double,PLA
851,1.15,12.3,2.3,15,Tri,Fiber,Double,PLA
852,1.15,12.4,2.3,15,Tri,Fiber,Double,PLA
854,1.15,12.4,2.31,15,Tri,Fiber,Double,PLA
855,1.16,12.4,2.32,15,Tri,Fiber,Double,PLA
857,1.16,12.4,2.32,15,Tri,Fiber,Double,PLA
858,1.16,12.5,2.33,15,Tri,Fiber,Double,PLA
860,1.17,12.5,2.33,15,Tri,Fiber,Double,PLA
862,1.17,12.5,2.34,15,Tri,Fiber,Double,PLA
863,1.17,12.5,2.35,15,Tri,Fiber,Double,PLA
864,1.18,12.5,2.35,15,Tri,Fiber,Double,PLA
866,1.18,12.6,2.36,15,Tri,Fiber,Double,PLA
867,1.18,12.6,2.37,15,Tri,Fiber,Double,PLA
869,1.19,12.6,2.37,15,Tri,Fiber,Double,PLA
870,1.19,12.6,2.38,15,Tri,Fiber,Double,PLA
872,1.19,12.7,2.38,15,Tri,Fiber,Double,PLA
873,1.2,12.7,2.39,15,Tri,Fiber,Double,PLA
875,1.2,12.7,2.4,15,Tri,Fiber,Double,PLA
876,1.2,12.7,2.4,15,Tri,Fiber,Double,PLA
878,1.2,12.7,2.41,15,Tri,Fiber,Double,PLA
879,1.21,12.8,2.41,15,Tri,Fiber,Double,PLA
880,1.21,12.8,2.42,15,Tri,Fiber,Double,PLA
882,1.21,12.8,2.43,15,Tri,Fiber,Double,PLA
883,1.22,12.8,2.43,15,Tri,Fiber,Double,PLA
