Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
48.2,0.00713,0.362,451.0,45,Tri,Steel,Single,PLA
48.8,0.00723,0.367,457.0,45,Tri,Steel,Single,PLA
49.3,0.00734,0.373,462.0,45,Tri,Steel,Single,PLA
50.0,0.00745,0.378,468.0,45,Tri,Steel,Single,PLA
50.6,0.00755,0.384,474.0,45,Tri,Steel,Single,PLA
51.2,0.00766,0.389,480.0,45,Tri,Steel,Single,PLA
51.9,0.00776,0.394,486.0,45,Tri,Steel,Single,PLA
52.4,0.00787,0.4,491.0,45,Tri,Steel,Single,PLA
53.0,0.00797,0.405,496.0,45,Tri,Steel,Single,PLA
53.7,0.00808,0.41,503.0,45,Tri,Steel,Single,PLA
54.3,0.00819,0.416,508.0,45,Tri,Steel,Single,PLA
54.8,0.00829,0.421,513.0,45,Tri,Steel,Single,PLA
55.4,0.00839,0.426,519.0,45,Tri,Steel,Single,PLA
56.0,0.0085,0.432,524.0,45,Tri,Steel,Single,PLA
56.6,0.0086,0.437,530.0,45,Tri,Steel,Single,PLA
57.1,0.00871,0.443,535.0,45,Tri,Steel,Single,PLA
57.7,0.00881,0.448,540.0,45,Tri,Steel,Single,PLA
58.3,0.00892,0.453,546.0,45,Tri,Steel,Single,PLA
59.0,0.00903,0.459,552.0,45,Tri,Steel,Single,PLA
59.5,0.00913,0.464,558.0,45,Tri,Steel,Single,PLA
60.1,0.00924,0.469,563.0,45,Tri,Steel,Single,PLA
60.6,0.00933,0.474,567.0,45,Tri,Steel,Single,PLA
61.2,0.00944,0.48,573.0,45,Tri,Steel,Single,PLA
61.8,0.00955,0.485,578.0,45,Tri,Steel,Single,PLA
62.4,0.00966,0.491,585.0,45,Tri,Steel,Single,PLA
63.0,0.00976,0.496,590.0,45,Tri,Steel,Single,PLA
63.6,0.00986,0.501,596.0,45,Tri,Steel,Single,PLA
64.1,0.00997,0.506,601.0,45,Tri,Steel,Single,PLA
64.8,0.0101,0.512,606.0,45,Tri,Steel,Single,PLA
65.3,0.0102,0.517,611.0,45,Tri,Steel,Single,PLA
65.9,0.0103,0.523,617.0,45,Tri,Steel,Single,PLA
66.5,0.0104,0.528,623.0,45,Tri,Steel,Single,PLA
67.1,0.0105,0.533,628.0,45,Tri,Steel,Single,PLA
67.6,0.0106,0.539,633.0,45,Tri,Steel,Single,PLA
68.2,0.0107,0.544,639.0,45,Tri,Steel,Single,PLA
68.6,0.0108,0.549,643.0,45,Tri,Steel,Single,PLA
69.3,0.0109,0.555,649.0,45,Tri,Steel,Single,PLA
69.9,0.011,0.56,654.0,45,Tri,Steel,Single,PLA
70.5,0.0111,0.566,660.0,45,Tri,Steel,Single,PLA
71.0,0.0112,0.571,665.0,45,Tri,Steel,Single,PLA
71.5,0.0113,0.576,670.0,45,Tri,Steel,Single,PLA
72.1,0.0114,0.581,675.0,45,Tri,Steel,Single,PLA
72.7,0.0116,0.587,681.0,45,Tri,Steel,Single,PLA
73.3,0.0117,0.592,686.0,45,Tri,Steel,Single,PLA
73.8,0.0118,0.598,691.0,45,Tri,Steel,Single,PLA
74.3,0.0119,0.603,696.0,45,Tri,Steel,Single,PLA
74.9,0.012,0.608,701.0,45,Tri,Steel,Single,PLA
75.5,0.0121,0.614,707.0,45,Tri,Steel,Single,PLA
76.1,0.0122,0.619,712.0,45,Tri,Steel,Single,PLA
76.6,0.0123,0.624,717.0,45,Tri,Steel,Single,PLA
77.1,0.0124,0.629,722.0,45,Tri,Steel,Single,PLA
77.7,0.0125,0.635,727.0,45,Tri,Steel,Single,PLA
78.3,0.0126,0.64,733.0,45,Tri,Steel,Single,PLA
78.8,0.0127,0.646,738.0,45,Tri,Steel,Single,PLA
79.3,0.0128,0.651,743.0,45,Tri,Steel,Single,PLA
79.9,0.0129,0.656,748.0,45,Tri,Steel,Single,PLA
80.4,0.013,0.662,753.0,45,Tri,Steel,Single,PLA
81.0,0.0131,0.667,758.0,45,Tri,Steel,Single,PLA
