Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
424,0.508,6.15,1.02,15,Hex,Fiber,Double,PLA
426,0.51,6.18,1.02,15,Hex,Fiber,Double,PLA
428,0.512,6.21,1.02,15,Hex,Fiber,Double,PLA
429,0.515,6.23,1.03,15,Hex,Fiber,Double,PLA
431,0.517,6.25,1.03,15,Hex,Fiber,Double,PLA
432,0.52,6.27,1.04,15,Hex,Fiber,Double,PLA
434,0.522,6.3,1.04,15,Hex,Fiber,Double,PLA
436,0.525,6.33,1.05,15,Hex,Fiber,Double,PLA
438,0.527,6.35,1.05,15,Hex,Fiber,Double,PLA
439,0.53,6.38,1.06,15,Hex,Fiber,Double,PLA
441,0.532,6.4,1.06,15,Hex,Fiber,Double,PLA
443,0.534,6.42,1.07,15,Hex,Fiber,Double,PLA
448,0.537,6.49,1.07,15,Hex,Fiber,Double,PLA
447,0.539,6.48,1.08,15,Hex,Fiber,Double,PLA
448,0.542,6.5,1.08,15,Hex,Fiber,Double,PLA
450,0.544,6.53,1.09,15,Hex,Fiber,Double,PLA
451,0.546,6.55,1.09,15,Hex,Fiber,Double,PLA
453,0.549,6.57,1.1,15,Hex,Fiber,Double,PLA
455,0.551,6.6,1.1,15,Hex,Fiber,Double,PLA
457,0.554,6.63,1.11,15,Hex,Fiber,Double,PLA
458,0.556,6.65,1.11,15,Hex,Fiber,Double,PLA
460,0.559,6.67,1.12,15,Hex,Fiber,Double,PLA
461,0.561,6.7,1.12,15,Hex,Fiber,Double,PLA
463,0.564,6.72,1.13,15,Hex,Fiber,Double,PLA
465,0.566,6.74,1.13,15,Hex,Fiber,Double,PLA
467,0.568,6.78,1.14,15,Hex,Fiber,Double,PLA
468,0.571,6.8,1.14,15,Hex,Fiber,Double,PLA
470,0.573,6.82,1.15,15,Hex,Fiber,Double,PLA
472,0.576,6.85,1.15,15,Hex,Fiber,Double,PLA
474,0.578,6.87,1.16,15,Hex,Fiber,Double,PLA
475,0.581,6.9,1.16,15,Hex,Fiber,Double,PLA
477,0.583,6.92,1.17,15,Hex,Fiber,Double,PLA
479,0.585,6.95,1.17,15,Hex,Fiber,Double,PLA
480,0.588,6.97,1.18,15,Hex,Fiber,Double,PLA
482,0.59,7,1.18,15,Hex,Fiber,Double,PLA
484,0.593,7.02,1.19,15,Hex,Fiber,Double,PLA
486,0.595,7.05,1.19,15,Hex,Fiber,Double,PLA
487,0.598,7.07,1.2,15,Hex,Fiber,Double,PLA
489,0.6,7.1,1.2,15,Hex,Fiber,Double,PLA
491,0.602,7.13,1.2,15,Hex,Fiber,Double,PLA
493,0.605,7.15,1.21,15,Hex,Fiber,Double,PLA
494,0.607,7.17,1.21,15,Hex,Fiber,Double,PLA
496,0.61,7.2,1.22,15,Hex,Fiber,Double,PLA
498,0.612,7.22,1.22,15,Hex,Fiber,Double,PLA
499,0.615,7.25,1.23,15,Hex,Fiber,Double,PLA
501,0.617,7.28,1.23,15,Hex,Fiber,Double,PLA
503,0.619,7.3,1.24,15,Hex,Fiber,Double,PLA
505,0.622,7.32,1.24,15,Hex,Fiber,Double,PLA
507,0.624,7.35,1.25,15,Hex,Fiber,Double,PLA
508,0.627,7.38,1.25,15,Hex,Fiber,Double,PLA
510,0.629,7.4,1.26,15,Hex,Fiber,Double,PLA
512,0.632,7.43,1.26,15,Hex,Fiber,Double,PLA
514,0.634,7.45,1.27,15,Hex,Fiber,Double,PLA
515,0.636,7.48,1.27,15,Hex,Fiber,Double,PLA
517,0.639,7.5,1.28,15,Hex,Fiber,Double,PLA
519,0.641,7.53,1.28,15,Hex,Fiber,Double,PLA
520,0.644,7.55,1.29,15,Hex,Fiber,Double,PLA
522,0.646,7.58,1.29,15,Hex,Fiber,Double,PLA
524,0.649,7.6,1.3,15,Hex,Fiber,Double,PLA
526,0.651,7.63,1.3,15,Hex,Fiber,Double,PLA
527,0.654,7.65,1.31,15,Hex,Fiber,Double,PLA
529,0.656,7.68,1.31,15,Hex,Fiber,Double,PLA
531,0.658,7.71,1.32,15,Hex,Fiber,Double,PLA
532,0.661,7.72,1.32,15,Hex,Fiber,Double,PLA
534,0.663,7.75,1.33,15,Hex,Fiber,Double,PLA
536,0.666,7.78,1.33,15,Hex,Fiber,Double,PLA
538,0.668,7.81,1.34,15,Hex,Fiber,Double,PLA
539,0.671,7.83,1.34,15,Hex,Fiber,Double,PLA
541,0.673,7.85,1.35,15,Hex,Fiber,Double,PLA
543,0.676,7.87,1.35,15,Hex,Fiber,Double,PLA
544,0.678,7.9,1.36,15,Hex,Fiber,Double,PLA
546,0.68,7.93,1.36,15,Hex,Fiber,Double,PLA
548,0.683,7.96,1.37,15,Hex,Fiber,Double,PLA
550,0.685,7.98,1.37,15,Hex,Fiber,Double,PLA
552,0.688,8,1.38,15,Hex,Fiber,Double,PLA
553,0.69,8.03,1.38,15,Hex,Fiber,Double,PLA
555,0.692,8.05,1.38,15,Hex,Fiber,Double,PLA
556,0.695,8.07,1.39,15,Hex,Fiber,Double,PLA
558,0.697,8.1,1.39,15,Hex,Fiber,Double,PLA
560,0.7,8.12,1.4,15,Hex,Fiber,Double,PLA
562,0.702,8.15,1.4,15,Hex,Fiber,Double,PLA
563,0.705,8.17,1.41,15,Hex,Fiber,Double,PLA
565,0.707,8.2,1.41,15,Hex,Fiber,Double,PLA
566,0.709,8.22,1.42,15,Hex,Fiber,Double,PLA
568,0.712,8.25,1.42,15,Hex,Fiber,Double,PLA
570,0.714,8.27,1.43,15,Hex,Fiber,Double,PLA
572,0.717,8.3,1.43,15,Hex,Fiber,Double,PLA
573,0.719,8.32,1.44,15,Hex,Fiber,Double,PLA
575,0.722,8.35,1.44,15,Hex,Fiber,Double,PLA
577,0.724,8.37,1.45,15,Hex,Fiber,Double,PLA
578,0.726,8.39,1.45,15,Hex,Fiber,Double,PLA
580,0.729,8.42,1.46,15,Hex,Fiber,Double,PLA
582,0.731,8.45,1.46,15,Hex,Fiber,Double,PLA
584,0.734,8.47,1.47,15,Hex,Fiber,Double,PLA
585,0.736,8.49,1.47,15,Hex,Fiber,Double,PLA
587,0.739,8.52,1.48,15,Hex,Fiber,Double,PLA
589,0.741,8.55,1.48,15,Hex,Fiber,Double,PLA
