Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
423,0.587,6.14,1.17,15,3D,Fiber,Double,PLA
425,0.59,6.17,1.18,15,3D,Fiber,Double,PLA
427,0.593,6.19,1.19,15,3D,Fiber,Double,PLA
428,0.596,6.22,1.19,15,3D,Fiber,Double,PLA
430,0.599,6.24,1.2,15,3D,Fiber,Double,PLA
432,0.602,6.28,1.2,15,3D,Fiber,Double,PLA
434,0.605,6.3,1.21,15,3D,Fiber,Double,PLA
436,0.608,6.33,1.22,15,3D,Fiber,Double,PLA
438,0.611,6.35,1.22,15,3D,Fiber,Double,PLA
439,0.613,6.38,1.23,15,3D,Fiber,Double,PLA
441,0.617,6.4,1.23,15,3D,Fiber,Double,PLA
443,0.62,6.43,1.24,15,3D,Fiber,Double,PLA
445,0.623,6.46,1.25,15,3D,Fiber,Double,PLA
447,0.625,6.48,1.25,15,3D,Fiber,Double,PLA
448,0.629,6.51,1.26,15,3D,Fiber,Double,PLA
450,0.631,6.54,1.26,15,3D,Fiber,Double,PLA
452,0.635,6.56,1.27,15,3D,Fiber,Double,PLA
454,0.638,6.59,1.28,15,3D,Fiber,Double,PLA
456,0.64,6.61,1.28,15,3D,Fiber,Double,PLA
457,0.643,6.64,1.29,15,3D,Fiber,Double,PLA
459,0.646,6.66,1.29,15,3D,Fiber,Double,PLA
461,0.649,6.69,1.3,15,3D,Fiber,Double,PLA
463,0.652,6.72,1.3,15,3D,Fiber,Double,PLA
464,0.655,6.74,1.31,15,3D,Fiber,Double,PLA
466,0.658,6.77,1.32,15,3D,Fiber,Double,PLA
468,0.661,6.8,1.32,15,3D,Fiber,Double,PLA
470,0.664,6.82,1.33,15,3D,Fiber,Double,PLA
471,0.667,6.84,1.33,15,3D,Fiber,Double,PLA
474,0.67,6.88,1.34,15,3D,Fiber,Double,PLA
475,0.673,6.9,1.35,15,3D,Fiber,Double,PLA
477,0.676,6.92,1.35,15,3D,Fiber,Double,PLA
479,0.679,6.95,1.36,15,3D,Fiber,Double,PLA
480,0.682,6.97,1.36,15,3D,Fiber,Double,PLA
482,0.685,7,1.37,15,3D,Fiber,Double,PLA
484,0.688,7.03,1.38,15,3D,Fiber,Double,PLA
486,0.691,7.06,1.38,15,3D,Fiber,Double,PLA
488,0.694,7.08,1.39,15,3D,Fiber,Double,PLA
490,0.697,7.11,1.39,15,3D,Fiber,Double,PLA
491,0.7,7.13,1.4,15,3D,Fiber,Double,PLA
493,0.703,7.15,1.41,15,3D,Fiber,Double,PLA
495,0.706,7.18,1.41,15,3D,Fiber,Double,PLA
496,0.709,7.21,1.42,15,3D,Fiber,Double,PLA
498,0.712,7.23,1.42,15,3D,Fiber,Double,PLA
500,0.715,7.26,1.43,15,3D,Fiber,Double,PLA
502,0.718,7.28,1.44,15,3D,Fiber,Double,PLA
504,0.721,7.31,1.44,15,3D,Fiber,Double,PLA
505,0.724,7.33,1.45,15,3D,Fiber,Double,PLA
507,0.727,7.36,1.45,15,3D,Fiber,Double,PLA
509,0.73,7.38,1.46,15,3D,Fiber,Double,PLA
511,0.733,7.41,1.47,15,3D,Fiber,Double,PLA
512,0.736,7.43,1.47,15,3D,Fiber,Double,PLA
514,0.739,7.46,1.48,15,3D,Fiber,Double,PLA
516,0.742,7.49,1.48,15,3D,Fiber,Double,PLA
518,0.745,7.51,1.49,15,3D,Fiber,Double,PLA
519,0.748,7.54,1.5,15,3D,Fiber,Double,PLA
521,0.751,7.56,1.5,15,3D,Fiber,Double,PLA
523,0.754,7.59,1.51,15,3D,Fiber,Double,PLA
524,0.757,7.61,1.51,15,3D,Fiber,Double,PLA
526,0.76,7.64,1.52,15,3D,Fiber,Double,PLA
528,0.763,7.67,1.53,15,3D,Fiber,Double,PLA
530,0.766,7.69,1.53,15,3D,Fiber,Double,PLA
531,0.769,7.71,1.54,15,3D,Fiber,Double,PLA
533,0.772,7.74,1.54,15,3D,Fiber,Double,PLA
535,0.775,7.76,1.55,15,3D,Fiber,Double,PLA
536,0.778,7.79,1.56,15,3D,Fiber,Double,PLA
538,0.78,7.81,1.56,15,3D,Fiber,Double,PLA
540,0.783,7.84,1.57,15,3D,Fiber,Double,PLA
542,0.786,7.86,1.57,15,3D,Fiber,Double,PLA
544,0.789,7.89,1.58,15,3D,Fiber,Double,PLA
544,0.792,7.9,1.58,15,3D,Fiber,Double,PLA
547,0.795,7.93,1.59,15,3D,Fiber,Double,PLA
548,0.798,7.96,1.6,15,3D,Fiber,Double,PLA
550,0.801,7.98,1.6,15,3D,Fiber,Double,PLA
551,0.804,8,1.61,15,3D,Fiber,Double,PLA
553,0.807,8.03,1.61,15,3D,Fiber,Double,PLA
555,0.81,8.05,1.62,15,3D,Fiber,Double,PLA
556,0.813,8.08,1.63,15,3D,Fiber,Double,PLA
558,0.816,8.1,1.63,15,3D,Fiber,Double,PLA
560,0.819,8.12,1.64,15,3D,Fiber,Double,PLA
562,0.822,8.15,1.64,15,3D,Fiber,Double,PLA
563,0.825,8.17,1.65,15,3D,Fiber,Double,PLA
565,0.828,8.19,1.66,15,3D,Fiber,Double,PLA
566,0.831,8.22,1.66,15,3D,Fiber,Double,PLA
568,0.834,8.24,1.67,15,3D,Fiber,Double,PLA
570,0.837,8.27,1.67,15,3D,Fiber,Double,PLA
571,0.84,8.29,1.68,15,3D,Fiber,Double,PLA
573,0.843,8.31,1.69,15,3D,Fiber,Double,PLA
574,0.846,8.34,1.69,15,3D,Fiber,Double,PLA
576,0.849,8.36,1.7,15,3D,Fiber,Double,PLA
578,0.852,8.39,1.7,15,3D,Fiber,Double,PLA
579,0.855,8.4,1.71,15,3D,Fiber,Double,PLA
581,0.858,8.43,1.72,15,3D,Fiber,Double,PLA
582,0.861,8.45,1.72,15,3D,Fiber,Double,PLA
584,0.864,8.48,1.73,15,3D,Fiber,Double,PLA
586,0.867,8.5,1.73,15,3D,Fiber,Double,PLA
587,0.87,8.53,1.74,15,3D,Fiber,Double,PLA
589,0.873,8.55,1.75,15,3D,Fiber,Double,PLA
591,0.876,8.57,1.75,15,3D,Fiber,Double,PLA
593,0.879,8.6,1.76,15,3D,Fiber,Double,PLA
594,0.882,8.62,1.76,15,3D,Fiber,Double,PLA
595,0.885,8.64,1.77,15,3D,Fiber,Double,PLA
597,0.888,8.67,1.78,15,3D,Fiber,Double,PLA
598,0.891,8.69,1.78,15,3D,Fiber,Double,PLA
600,0.894,8.72,1.79,15,3D,Fiber,Double,PLA
602,0.897,8.73,1.79,15,3D,Fiber,Double,PLA
604,0.9,8.76,1.8,15,3D,Fiber,Double,PLA
605,0.903,8.78,1.81,15,3D,Fiber,Double,PLA
607,0.906,8.81,1.81,15,3D,Fiber,Double,PLA
608,0.908,8.83,1.82,15,3D,Fiber,Double,PLA
610,0.911,8.85,1.82,15,3D,Fiber,Double,PLA
611,0.914,8.87,1.83,15,3D,Fiber,Double,PLA
613,0.917,8.9,1.83,15,3D,Fiber,Double,PLA
615,0.92,8.92,1.84,15,3D,Fiber,Double,PLA
616,0.923,8.94,1.85,15,3D,Fiber,Double,PLA
618,0.926,8.96,1.85,15,3D,Fiber,Double,PLA
619,0.929,8.99,1.86,15,3D,Fiber,Double,PLA
621,0.932,9.01,1.86,15,3D,Fiber,Double,PLA
622,0.935,9.03,1.87,15,3D,Fiber,Double,PLA
624,0.938,9.05,1.88,15,3D,Fiber,Double,PLA
625,0.941,9.08,1.88,15,3D,Fiber,Double,PLA
627,0.944,9.1,1.89,15,3D,Fiber,Double,PLA
628,0.947,9.12,1.89,15,3D,Fiber,Double,PLA
630,0.95,9.14,1.9,15,3D,Fiber,Double,PLA
632,0.953,9.17,1.91,15,3D,Fiber,Double,PLA
633,0.956,9.19,1.91,15,3D,Fiber,Double,PLA
634,0.959,9.21,1.92,15,3D,Fiber,Double,PLA
636,0.962,9.23,1.92,15,3D,Fiber,Double,PLA
638,0.965,9.26,1.93,15,3D,Fiber,Double,PLA
639,0.968,9.27,1.94,15,3D,Fiber,Double,PLA
641,0.971,9.3,1.94,15,3D,Fiber,Double,PLA
642,0.974,9.32,1.95,15,3D,Fiber,Double,PLA
644,0.977,9.34,1.95,15,3D,Fiber,Double,PLA
645,0.98,9.36,1.96,15,3D,Fiber,Double,PLA
647,0.983,9.38,1.97,15,3D,Fiber,Double,PLA
648,0.986,9.41,1.97,15,3D,Fiber,Double,PLA
650,0.989,9.43,1.98,15,3D,Fiber,Double,PLA
651,0.992,9.45,1.98,15,3D,Fiber,Double,PLA
653,0.995,9.47,1.99,15,3D,Fiber,Double,PLA
654,0.998,9.49,2,15,3D,Fiber,Double,PLA
656,1,9.51,2,15,3D,Fiber,Double,PLA
657,1,9.54,2.01,15,3D,Fiber,Double,PLA
658,1.01,9.56,2.01,15,3D,Fiber,Double,PLA
660,1.01,9.58,2.02,15,3D,Fiber,Double,PLA
661,1.01,9.6,2.03,15,3D,Fiber,Double,PLA
663,1.02,9.62,2.03,15,3D,Fiber,Double,PLA
664,1.02,9.64,2.04,15,3D,Fiber,Double,PLA
666,1.02,9.66,2.04,15,3D,Fiber,Double,PLA
667,1.02,9.68,2.05,15,3D,Fiber,Double,PLA
669,1.03,9.71,2.06,15,3D,Fiber,Double,PLA
670,1.03,9.72,2.06,15,3D,Fiber,Double,PLA
671,1.03,9.74,2.07,15,3D,Fiber,Double,PLA
673,1.04,9.77,2.07,15,3D,Fiber,Double,PLA
675,1.04,9.79,2.08,15,3D,Fiber,Double,PLA
676,1.04,9.81,2.08,15,3D,Fiber,Double,PLA
677,1.05,9.83,2.09,15,3D,Fiber,Double,PLA
678,1.05,9.84,2.1,15,3D,Fiber,Double,PLA
680,1.05,9.87,2.1,15,3D,Fiber,Double,PLA
681,1.05,9.89,2.11,15,3D,Fiber,Double,PLA
683,1.06,9.91,2.11,15,3D,Fiber,Double,PLA
685,1.06,9.94,2.12,15,3D,Fiber,Double,PLA
686,1.06,9.95,2.13,15,3D,Fiber,Double,PLA
687,1.07,9.97,2.13,15,3D,Fiber,Double,PLA
689,1.07,9.99,2.14,15,3D,Fiber,Double,PLA
690,1.07,10,2.14,15,3D,Fiber,Double,PLA
691,1.08,10,2.15,15,3D,Fiber,Double,PLA
692,1.08,10,2.16,15,3D,Fiber,Double,PLA
694,1.08,10.1,2.16,15,3D,Fiber,Double,PLA
695,1.08,10.1,2.17,15,3D,Fiber,Double,PLA
697,1.09,10.1,2.17,15,3D,Fiber,Double,PLA
698,1.09,10.1,2.18,15,3D,Fiber,Double,PLA
699,1.09,10.2,2.19,15,3D,Fiber,Double,PLA
701,1.1,10.2,2.19,15,3D,Fiber,Double,PLA
702,1.1,10.2,2.2,15,3D,Fiber,Double,PLA
704,1.1,10.2,2.2,15,3D,Fiber,Double,PLA
705,1.11,10.2,2.21,15,3D,Fiber,Double,PLA
706,1.11,10.3,2.22,15,3D,Fiber,Double,PLA
708,1.11,10.3,2.22,15,3D,Fiber,Double,PLA
709,1.11,10.3,2.23,15,3D,Fiber,Double,PLA
710,1.12,10.3,2.23,15,3D,Fiber,Double,PLA
712,1.12,10.3,2.24,15,3D,Fiber,Double,PLA
713,1.12,10.4,2.25,15,3D,Fiber,Double,PLA
715,1.13,10.4,2.25,15,3D,Fiber,Double,PLA
716,1.13,10.4,2.26,15,3D,Fiber,Double,PLA
717,1.13,10.4,2.26,15,3D,Fiber,Double,PLA
719,1.13,10.4,2.27,15,3D,Fiber,Double,PLA
720,1.14,10.4,2.28,15,3D,Fiber,Double,PLA
721,1.14,10.5,2.28,15,3D,Fiber,Double,PLA
723,1.14,10.5,2.29,15,3D,Fiber,Double,PLA
724,1.15,10.5,2.29,15,3D,Fiber,Double,PLA
725,1.15,10.5,2.3,15,3D,Fiber,Double,PLA
726,1.15,10.5,2.31,15,3D,Fiber,Double,PLA
728,1.16,10.6,2.31,15,3D,Fiber,Double,PLA
729,1.16,10.6,2.32,15,3D,Fiber,Double,PLA
730,1.16,10.6,2.32,15,3D,Fiber,Double,PLA
732,1.16,10.6,2.33,15,3D,Fiber,Double,PLA
733,1.17,10.6,2.34,15,3D,Fiber,Double,PLA
734,1.17,10.7,2.34,15,3D,Fiber,Double,PLA
736,1.17,10.7,2.35,15,3D,Fiber,Double,PLA
737,1.18,10.7,2.35,15,3D,Fiber,Double,PLA
738,1.18,10.7,2.36,15,3D,Fiber,Double,PLA
739,1.18,10.7,2.36,15,3D,Fiber,Double,PLA
741,1.19,10.7,2.37,15,3D,Fiber,Double,PLA
742,1.19,10.8,2.38,15,3D,Fiber,Double,PLA
743,1.19,10.8,2.38,15,3D,Fiber,Double,PLA
744,1.19,10.8,2.39,15,3D,Fiber,Double,PLA
746,1.2,10.8,2.39,15,3D,Fiber,Double,PLA
747,1.2,10.8,2.4,15,3D,Fiber,Double,PLA
748,1.2,10.9,2.41,15,3D,Fiber,Double,PLA
750,1.21,10.9,2.41,15,3D,Fiber,Double,PLA
