Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
345,0.437,4.83,0.875,30,3D,Steel,Single,PLA
347,0.44,4.85,0.879,30,3D,Steel,Single,PLA
348,0.442,4.87,0.883,30,3D,Steel,Single,PLA
350,0.444,4.89,0.888,30,3D,Steel,Single,PLA
351,0.446,4.91,0.892,30,3D,Steel,Single,PLA
353,0.448,4.93,0.896,30,3D,Steel,Single,PLA
354,0.45,4.95,0.9,30,3D,Steel,Single,PLA
355,0.452,4.97,0.904,30,3D,Steel,Single,PLA
357,0.454,5,0.909,30,3D,Steel,Single,PLA
359,0.457,5.01,0.913,30,3D,Steel,Single,PLA
360,0.459,5.04,0.918,30,3D,Steel,Single,PLA
362,0.461,5.06,0.922,30,3D,Steel,Single,PLA
363,0.463,5.07,0.926,30,3D,Steel,Single,PLA
364,0.465,5.09,0.93,30,3D,Steel,Single,PLA
365,0.467,5.11,0.934,30,3D,Steel,Single,PLA
367,0.469,5.14,0.939,30,3D,Steel,Single,PLA
369,0.472,5.16,0.943,30,3D,Steel,Single,PLA
370,0.474,5.18,0.947,30,3D,Steel,Single,PLA
372,0.476,5.2,0.951,30,3D,Steel,Single,PLA
373,0.478,5.22,0.956,30,3D,Steel,Single,PLA
375,0.48,5.24,0.96,30,3D,Steel,Single,PLA
376,0.482,5.26,0.964,30,3D,Steel,Single,PLA
377,0.484,5.28,0.969,30,3D,Steel,Single,PLA
379,0.486,5.3,0.973,30,3D,Steel,Single,PLA
380,0.488,5.32,0.977,30,3D,Steel,Single,PLA
382,0.491,5.34,0.981,30,3D,Steel,Single,PLA
383,0.493,5.36,0.985,30,3D,Steel,Single,PLA
384,0.495,5.38,0.99,30,3D,Steel,Single,PLA
386,0.497,5.4,0.994,30,3D,Steel,Single,PLA
387,0.499,5.42,0.998,30,3D,Steel,Single,PLA
389,0.501,5.44,1,30,3D,Steel,Single,PLA
390,0.503,5.46,1.01,30,3D,Steel,Single,PLA
392,0.506,5.48,1.01,30,3D,Steel,Single,PLA
393,0.508,5.5,1.02,30,3D,Steel,Single,PLA
394,0.51,5.52,1.02,30,3D,Steel,Single,PLA
396,0.512,5.54,1.02,30,3D,Steel,Single,PLA
397,0.514,5.55,1.03,30,3D,Steel,Single,PLA
399,0.516,5.58,1.03,30,3D,Steel,Single,PLA
400,0.518,5.59,1.04,30,3D,Steel,Single,PLA
402,0.52,5.62,1.04,30,3D,Steel,Single,PLA
403,0.523,5.63,1.05,30,3D,Steel,Single,PLA
404,0.525,5.66,1.05,30,3D,Steel,Single,PLA
406,0.527,5.68,1.05,30,3D,Steel,Single,PLA
407,0.529,5.69,1.06,30,3D,Steel,Single,PLA
409,0.531,5.72,1.06,30,3D,Steel,Single,PLA
410,0.533,5.73,1.07,30,3D,Steel,Single,PLA
411,0.535,5.75,1.07,30,3D,Steel,Single,PLA
412,0.537,5.77,1.07,30,3D,Steel,Single,PLA
414,0.539,5.79,1.08,30,3D,Steel,Single,PLA
415,0.542,5.81,1.08,30,3D,Steel,Single,PLA
417,0.544,5.83,1.09,30,3D,Steel,Single,PLA
418,0.546,5.85,1.09,30,3D,Steel,Single,PLA
420,0.548,5.87,1.1,30,3D,Steel,Single,PLA
421,0.55,5.89,1.1,30,3D,Steel,Single,PLA
422,0.552,5.9,1.1,30,3D,Steel,Single,PLA
423,0.554,5.92,1.11,30,3D,Steel,Single,PLA
425,0.556,5.94,1.11,30,3D,Steel,Single,PLA
426,0.559,5.96,1.12,30,3D,Steel,Single,PLA
427,0.561,5.98,1.12,30,3D,Steel,Single,PLA
429,0.563,6,1.13,30,3D,Steel,Single,PLA
430,0.565,6.02,1.13,30,3D,Steel,Single,PLA
432,0.567,6.04,1.13,30,3D,Steel,Single,PLA
433,0.569,6.06,1.14,30,3D,Steel,Single,PLA
434,0.571,6.07,1.14,30,3D,Steel,Single,PLA
436,0.574,6.1,1.15,30,3D,Steel,Single,PLA
437,0.576,6.11,1.15,30,3D,Steel,Single,PLA
439,0.578,6.13,1.16,30,3D,Steel,Single,PLA
440,0.58,6.15,1.16,30,3D,Steel,Single,PLA
441,0.582,6.17,1.16,30,3D,Steel,Single,PLA
442,0.584,6.19,1.17,30,3D,Steel,Single,PLA
444,0.586,6.21,1.17,30,3D,Steel,Single,PLA
445,0.588,6.22,1.18,30,3D,Steel,Single,PLA
446,0.59,6.24,1.18,30,3D,Steel,Single,PLA
448,0.592,6.26,1.18,30,3D,Steel,Single,PLA
449,0.595,6.28,1.19,30,3D,Steel,Single,PLA
451,0.597,6.3,1.19,30,3D,Steel,Single,PLA
452,0.599,6.32,1.2,30,3D,Steel,Single,PLA
453,0.601,6.34,1.2,30,3D,Steel,Single,PLA
454,0.603,6.35,1.21,30,3D,Steel,Single,PLA
455,0.605,6.37,1.21,30,3D,Steel,Single,PLA
457,0.607,6.39,1.21,30,3D,Steel,Single,PLA
458,0.61,6.41,1.22,30,3D,Steel,Single,PLA
460,0.612,6.43,1.22,30,3D,Steel,Single,PLA
461,0.614,6.44,1.23,30,3D,Steel,Single,PLA
462,0.616,6.46,1.23,30,3D,Steel,Single,PLA
464,0.618,6.48,1.24,30,3D,Steel,Single,PLA
465,0.62,6.5,1.24,30,3D,Steel,Single,PLA
466,0.622,6.52,1.24,30,3D,Steel,Single,PLA
468,0.624,6.54,1.25,30,3D,Steel,Single,PLA
469,0.627,6.56,1.25,30,3D,Steel,Single,PLA
470,0.629,6.57,1.26,30,3D,Steel,Single,PLA
471,0.631,6.59,1.26,30,3D,Steel,Single,PLA
472,0.633,6.61,1.27,30,3D,Steel,Single,PLA
