Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
524,0.625,7.61,1.25,30,3D,Steel,Single,PLA
526,0.628,7.63,1.26,30,3D,Steel,Single,PLA
528,0.631,7.66,1.26,30,3D,Steel,Single,PLA
530,0.634,7.69,1.27,30,3D,Steel,Single,PLA
532,0.637,7.72,1.27,30,3D,Steel,Single,PLA
534,0.64,7.75,1.28,30,3D,Steel,Single,PLA
536,0.643,7.78,1.29,30,3D,Steel,Single,PLA
538,0.646,7.81,1.29,30,3D,Steel,Single,PLA
541,0.649,7.85,1.3,30,3D,Steel,Single,PLA
542,0.652,7.87,1.3,30,3D,Steel,Single,PLA
544,0.655,7.89,1.31,30,3D,Steel,Single,PLA
546,0.658,7.93,1.32,30,3D,Steel,Single,PLA
548,0.661,7.96,1.32,30,3D,Steel,Single,PLA
550,0.664,7.99,1.33,30,3D,Steel,Single,PLA
552,0.667,8.02,1.33,30,3D,Steel,Single,PLA
554,0.671,8.04,1.34,30,3D,Steel,Single,PLA
557,0.674,8.08,1.35,30,3D,Steel,Single,PLA
558,0.676,8.1,1.35,30,3D,Steel,Single,PLA
560,0.68,8.13,1.36,30,3D,Steel,Single,PLA
562,0.683,8.16,1.37,30,3D,Steel,Single,PLA
564,0.686,8.19,1.37,30,3D,Steel,Single,PLA
566,0.689,8.22,1.38,30,3D,Steel,Single,PLA
568,0.692,8.25,1.38,30,3D,Steel,Single,PLA
570,0.695,8.27,1.39,30,3D,Steel,Single,PLA
572,0.698,8.3,1.4,30,3D,Steel,Single,PLA
574,0.701,8.33,1.4,30,3D,Steel,Single,PLA
576,0.704,8.35,1.41,30,3D,Steel,Single,PLA
578,0.707,8.39,1.41,30,3D,Steel,Single,PLA
580,0.71,8.41,1.42,30,3D,Steel,Single,PLA
582,0.713,8.44,1.43,30,3D,Steel,Single,PLA
583,0.716,8.47,1.43,30,3D,Steel,Single,PLA
585,0.719,8.49,1.44,30,3D,Steel,Single,PLA
587,0.722,8.52,1.44,30,3D,Steel,Single,PLA
589,0.725,8.55,1.45,30,3D,Steel,Single,PLA
591,0.728,8.57,1.46,30,3D,Steel,Single,PLA
593,0.731,8.6,1.46,30,3D,Steel,Single,PLA
595,0.734,8.63,1.47,30,3D,Steel,Single,PLA
596,0.737,8.66,1.47,30,3D,Steel,Single,PLA
