Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
237,0.312,3.58,0.625,30,Hex,Without Mesh,Zero,PLA
239,0.315,3.61,0.63,30,Hex,Without Mesh,Zero,PLA
241,0.317,3.64,0.635,30,Hex,Without Mesh,Zero,PLA
243,0.32,3.66,0.639,30,Hex,Without Mesh,Zero,PLA
244,0.322,3.69,0.644,30,Hex,Without Mesh,Zero,PLA
246,0.325,3.72,0.649,30,Hex,Without Mesh,Zero,PLA
248,0.327,3.74,0.654,30,Hex,Without Mesh,Zero,PLA
250,0.33,3.77,0.659,30,Hex,Without Mesh,Zero,PLA
252,0.332,3.8,0.664,30,Hex,Without Mesh,Zero,PLA
253,0.334,3.82,0.669,30,Hex,Without Mesh,Zero,PLA
255,0.337,3.85,0.674,30,Hex,Without Mesh,Zero,PLA
257,0.339,3.87,0.679,30,Hex,Without Mesh,Zero,PLA
259,0.342,3.9,0.684,30,Hex,Without Mesh,Zero,PLA
260,0.344,3.93,0.689,30,Hex,Without Mesh,Zero,PLA
262,0.347,3.95,0.693,30,Hex,Without Mesh,Zero,PLA
264,0.349,3.98,0.698,30,Hex,Without Mesh,Zero,PLA
265,0.352,4,0.703,30,Hex,Without Mesh,Zero,PLA
267,0.354,4.03,0.708,30,Hex,Without Mesh,Zero,PLA
269,0.357,4.05,0.713,30,Hex,Without Mesh,Zero,PLA
271,0.359,4.08,0.718,30,Hex,Without Mesh,Zero,PLA
272,0.361,4.11,0.723,30,Hex,Without Mesh,Zero,PLA
274,0.364,4.13,0.728,30,Hex,Without Mesh,Zero,PLA
276,0.366,4.16,0.733,30,Hex,Without Mesh,Zero,PLA
277,0.369,4.18,0.738,30,Hex,Without Mesh,Zero,PLA
279,0.371,4.2,0.742,30,Hex,Without Mesh,Zero,PLA
281,0.374,4.23,0.747,30,Hex,Without Mesh,Zero,PLA
283,0.376,4.26,0.752,30,Hex,Without Mesh,Zero,PLA
284,0.379,4.29,0.757,30,Hex,Without Mesh,Zero,PLA
286,0.381,4.31,0.762,30,Hex,Without Mesh,Zero,PLA
287,0.383,4.33,0.767,30,Hex,Without Mesh,Zero,PLA
289,0.386,4.36,0.772,30,Hex,Without Mesh,Zero,PLA
291,0.388,4.39,0.777,30,Hex,Without Mesh,Zero,PLA
292,0.391,4.41,0.782,30,Hex,Without Mesh,Zero,PLA
294,0.393,4.44,0.787,30,Hex,Without Mesh,Zero,PLA
296,0.396,4.46,0.791,30,Hex,Without Mesh,Zero,PLA
298,0.398,4.49,0.796,30,Hex,Without Mesh,Zero,PLA
299,0.401,4.52,0.801,30,Hex,Without Mesh,Zero,PLA
301,0.403,4.53,0.806,30,Hex,Without Mesh,Zero,PLA
303,0.405,4.56,0.811,30,Hex,Without Mesh,Zero,PLA
304,0.408,4.59,0.816,30,Hex,Without Mesh,Zero,PLA
306,0.41,4.61,0.82,30,Hex,Without Mesh,Zero,PLA
307,0.413,4.64,0.825,30,Hex,Without Mesh,Zero,PLA
309,0.415,4.66,0.83,30,Hex,Without Mesh,Zero,PLA
311,0.418,4.69,0.835,30,Hex,Without Mesh,Zero,PLA
312,0.42,4.71,0.84,30,Hex,Without Mesh,Zero,PLA
314,0.422,4.73,0.845,30,Hex,Without Mesh,Zero,PLA
316,0.425,4.76,0.85,30,Hex,Without Mesh,Zero,PLA
317,0.427,4.78,0.855,30,Hex,Without Mesh,Zero,PLA
319,0.43,4.81,0.86,30,Hex,Without Mesh,Zero,PLA
320,0.432,4.83,0.864,30,Hex,Without Mesh,Zero,PLA
322,0.435,4.85,0.869,30,Hex,Without Mesh,Zero,PLA
324,0.437,4.88,0.874,30,Hex,Without Mesh,Zero,PLA
325,0.44,4.91,0.879,30,Hex,Without Mesh,Zero,PLA
327,0.442,4.93,0.884,30,Hex,Without Mesh,Zero,PLA
329,0.444,4.96,0.889,30,Hex,Without Mesh,Zero,PLA
330,0.447,4.98,0.894,30,Hex,Without Mesh,Zero,PLA
332,0.449,5,0.899,30,Hex,Without Mesh,Zero,PLA
334,0.452,5.03,0.904,30,Hex,Without Mesh,Zero,PLA
335,0.454,5.05,0.908,30,Hex,Without Mesh,Zero,PLA
337,0.457,5.08,0.914,30,Hex,Without Mesh,Zero,PLA
338,0.459,5.1,0.918,30,Hex,Without Mesh,Zero,PLA
340,0.462,5.13,0.923,30,Hex,Without Mesh,Zero,PLA
341,0.464,5.15,0.928,30,Hex,Without Mesh,Zero,PLA
343,0.467,5.17,0.933,30,Hex,Without Mesh,Zero,PLA
344,0.469,5.19,0.938,30,Hex,Without Mesh,Zero,PLA
346,0.472,5.22,0.943,30,Hex,Without Mesh,Zero,PLA
348,0.474,5.24,0.948,30,Hex,Without Mesh,Zero,PLA
349,0.476,5.27,0.953,30,Hex,Without Mesh,Zero,PLA
351,0.479,5.29,0.958,30,Hex,Without Mesh,Zero,PLA
353,0.481,5.32,0.963,30,Hex,Without Mesh,Zero,PLA
354,0.484,5.34,0.968,30,Hex,Without Mesh,Zero,PLA
355,0.486,5.36,0.972,30,Hex,Without Mesh,Zero,PLA
357,0.489,5.38,0.977,30,Hex,Without Mesh,Zero,PLA
359,0.491,5.41,0.982,30,Hex,Without Mesh,Zero,PLA
360,0.494,5.44,0.988,30,Hex,Without Mesh,Zero,PLA
362,0.496,5.46,0.992,30,Hex,Without Mesh,Zero,PLA
363,0.498,5.48,0.997,30,Hex,Without Mesh,Zero,PLA
365,0.501,5.5,1,30,Hex,Without Mesh,Zero,PLA
367,0.504,5.53,1.01,30,Hex,Without Mesh,Zero,PLA
368,0.506,5.55,1.01,30,Hex,Without Mesh,Zero,PLA
369,0.508,5.57,1.02,30,Hex,Without Mesh,Zero,PLA
371,0.511,5.6,1.02,30,Hex,Without Mesh,Zero,PLA
372,0.513,5.62,1.03,30,Hex,Without Mesh,Zero,PLA
374,0.516,5.64,1.03,30,Hex,Without Mesh,Zero,PLA
376,0.518,5.67,1.04,30,Hex,Without Mesh,Zero,PLA
378,0.521,5.69,1.04,30,Hex,Without Mesh,Zero,PLA
379,0.523,5.71,1.05,30,Hex,Without Mesh,Zero,PLA
380,0.526,5.73,1.05,30,Hex,Without Mesh,Zero,PLA
382,0.528,5.76,1.06,30,Hex,Without Mesh,Zero,PLA
383,0.531,5.78,1.06,30,Hex,Without Mesh,Zero,PLA
385,0.533,5.8,1.07,30,Hex,Without Mesh,Zero,PLA
386,0.535,5.83,1.07,30,Hex,Without Mesh,Zero,PLA
388,0.538,5.85,1.08,30,Hex,Without Mesh,Zero,PLA
389,0.54,5.87,1.08,30,Hex,Without Mesh,Zero,PLA
391,0.543,5.9,1.09,30,Hex,Without Mesh,Zero,PLA
392,0.545,5.92,1.09,30,Hex,Without Mesh,Zero,PLA
394,0.548,5.94,1.1,30,Hex,Without Mesh,Zero,PLA
395,0.55,5.96,1.1,30,Hex,Without Mesh,Zero,PLA
397,0.553,5.98,1.11,30,Hex,Without Mesh,Zero,PLA
398,0.555,6.01,1.11,30,Hex,Without Mesh,Zero,PLA
400,0.558,6.03,1.12,30,Hex,Without Mesh,Zero,PLA
401,0.56,6.05,1.12,30,Hex,Without Mesh,Zero,PLA
403,0.562,6.07,1.12,30,Hex,Without Mesh,Zero,PLA
404,0.565,6.1,1.13,30,Hex,Without Mesh,Zero,PLA
406,0.567,6.12,1.13,30,Hex,Without Mesh,Zero,PLA
407,0.57,6.14,1.14,30,Hex,Without Mesh,Zero,PLA
409,0.572,6.17,1.14,30,Hex,Without Mesh,Zero,PLA
410,0.575,6.18,1.15,30,Hex,Without Mesh,Zero,PLA
412,0.577,6.21,1.15,30,Hex,Without Mesh,Zero,PLA
413,0.58,6.23,1.16,30,Hex,Without Mesh,Zero,PLA
415,0.582,6.26,1.16,30,Hex,Without Mesh,Zero,PLA
416,0.584,6.27,1.17,30,Hex,Without Mesh,Zero,PLA
417,0.587,6.3,1.17,30,Hex,Without Mesh,Zero,PLA
419,0.589,6.31,1.18,30,Hex,Without Mesh,Zero,PLA
420,0.592,6.34,1.18,30,Hex,Without Mesh,Zero,PLA
422,0.594,6.36,1.19,30,Hex,Without Mesh,Zero,PLA
423,0.597,6.39,1.19,30,Hex,Without Mesh,Zero,PLA
425,0.599,6.41,1.2,30,Hex,Without Mesh,Zero,PLA
426,0.601,6.42,1.2,30,Hex,Without Mesh,Zero,PLA
428,0.604,6.45,1.21,30,Hex,Without Mesh,Zero,PLA
429,0.606,6.47,1.21,30,Hex,Without Mesh,Zero,PLA
431,0.609,6.5,1.22,30,Hex,Without Mesh,Zero,PLA
432,0.611,6.51,1.22,30,Hex,Without Mesh,Zero,PLA
434,0.614,6.54,1.23,30,Hex,Without Mesh,Zero,PLA
435,0.616,6.56,1.23,30,Hex,Without Mesh,Zero,PLA
436,0.619,6.58,1.24,30,Hex,Without Mesh,Zero,PLA
438,0.621,6.6,1.24,30,Hex,Without Mesh,Zero,PLA
439,0.624,6.62,1.25,30,Hex,Without Mesh,Zero,PLA
440,0.626,6.64,1.25,30,Hex,Without Mesh,Zero,PLA
442,0.628,6.67,1.26,30,Hex,Without Mesh,Zero,PLA
443,0.631,6.68,1.26,30,Hex,Without Mesh,Zero,PLA
445,0.633,6.71,1.27,30,Hex,Without Mesh,Zero,PLA
446,0.636,6.73,1.27,30,Hex,Without Mesh,Zero,PLA
448,0.638,6.75,1.28,30,Hex,Without Mesh,Zero,PLA
449,0.641,6.77,1.28,30,Hex,Without Mesh,Zero,PLA
450,0.643,6.79,1.29,30,Hex,Without Mesh,Zero,PLA
452,0.646,6.81,1.29,30,Hex,Without Mesh,Zero,PLA
453,0.648,6.84,1.3,30,Hex,Without Mesh,Zero,PLA
455,0.651,6.86,1.3,30,Hex,Without Mesh,Zero,PLA
456,0.653,6.88,1.31,30,Hex,Without Mesh,Zero,PLA
458,0.655,6.9,1.31,30,Hex,Without Mesh,Zero,PLA
459,0.658,6.92,1.32,30,Hex,Without Mesh,Zero,PLA
460,0.66,6.95,1.32,30,Hex,Without Mesh,Zero,PLA
462,0.663,6.96,1.33,30,Hex,Without Mesh,Zero,PLA
463,0.665,6.99,1.33,30,Hex,Without Mesh,Zero,PLA
464,0.668,7,1.34,30,Hex,Without Mesh,Zero,PLA
466,0.67,7.03,1.34,30,Hex,Without Mesh,Zero,PLA
467,0.673,7.04,1.35,30,Hex,Without Mesh,Zero,PLA
468,0.675,7.06,1.35,30,Hex,Without Mesh,Zero,PLA
470,0.677,7.09,1.35,30,Hex,Without Mesh,Zero,PLA
471,0.68,7.1,1.36,30,Hex,Without Mesh,Zero,PLA
473,0.682,7.13,1.36,30,Hex,Without Mesh,Zero,PLA
474,0.685,7.15,1.37,30,Hex,Without Mesh,Zero,PLA
475,0.687,7.16,1.37,30,Hex,Without Mesh,Zero,PLA
