Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
123,0.126,1.79,0.252,30,3D,Fiber,Double,PLA
125,0.128,1.81,0.256,30,3D,Fiber,Double,PLA
127,0.13,1.84,0.26,30,3D,Fiber,Double,PLA
128,0.132,1.86,0.264,30,3D,Fiber,Double,PLA
130,0.134,1.89,0.268,30,3D,Fiber,Double,PLA
132,0.136,1.92,0.271,30,3D,Fiber,Double,PLA
134,0.138,1.94,0.275,30,3D,Fiber,Double,PLA
135,0.14,1.96,0.279,30,3D,Fiber,Double,PLA
137,0.142,1.98,0.283,30,3D,Fiber,Double,PLA
139,0.144,2.01,0.287,30,3D,Fiber,Double,PLA
140,0.146,2.04,0.291,30,3D,Fiber,Double,PLA
142,0.147,2.06,0.295,30,3D,Fiber,Double,PLA
144,0.149,2.08,0.299,30,3D,Fiber,Double,PLA
145,0.151,2.11,0.303,30,3D,Fiber,Double,PLA
147,0.153,2.14,0.307,30,3D,Fiber,Double,PLA
149,0.155,2.16,0.311,30,3D,Fiber,Double,PLA
151,0.157,2.19,0.315,30,3D,Fiber,Double,PLA
153,0.159,2.21,0.318,30,3D,Fiber,Double,PLA
154,0.161,2.23,0.322,30,3D,Fiber,Double,PLA
156,0.163,2.26,0.326,30,3D,Fiber,Double,PLA
157,0.165,2.28,0.33,30,3D,Fiber,Double,PLA
159,0.167,2.31,0.334,30,3D,Fiber,Double,PLA
161,0.169,2.33,0.338,30,3D,Fiber,Double,PLA
163,0.171,2.36,0.342,30,3D,Fiber,Double,PLA
164,0.173,2.39,0.346,30,3D,Fiber,Double,PLA
166,0.175,2.41,0.349,30,3D,Fiber,Double,PLA
168,0.177,2.43,0.354,30,3D,Fiber,Double,PLA
169,0.179,2.46,0.357,30,3D,Fiber,Double,PLA
171,0.181,2.48,0.361,30,3D,Fiber,Double,PLA
173,0.183,2.51,0.365,30,3D,Fiber,Double,PLA
174,0.185,2.53,0.369,30,3D,Fiber,Double,PLA
176,0.187,2.55,0.373,30,3D,Fiber,Double,PLA
177,0.188,2.57,0.377,30,3D,Fiber,Double,PLA
179,0.19,2.6,0.381,30,3D,Fiber,Double,PLA
181,0.192,2.62,0.385,30,3D,Fiber,Double,PLA
182,0.194,2.65,0.389,30,3D,Fiber,Double,PLA
184,0.196,2.67,0.393,30,3D,Fiber,Double,PLA
186,0.198,2.7,0.397,30,3D,Fiber,Double,PLA
188,0.2,2.72,0.4,30,3D,Fiber,Double,PLA
189,0.202,2.74,0.404,30,3D,Fiber,Double,PLA
191,0.204,2.77,0.408,30,3D,Fiber,Double,PLA
193,0.206,2.79,0.412,30,3D,Fiber,Double,PLA
194,0.208,2.82,0.416,30,3D,Fiber,Double,PLA
196,0.21,2.84,0.42,30,3D,Fiber,Double,PLA
197,0.212,2.86,0.424,30,3D,Fiber,Double,PLA
199,0.214,2.89,0.428,30,3D,Fiber,Double,PLA
201,0.216,2.92,0.432,30,3D,Fiber,Double,PLA
202,0.218,2.94,0.436,30,3D,Fiber,Double,PLA
204,0.22,2.96,0.44,30,3D,Fiber,Double,PLA
206,0.222,2.99,0.444,30,3D,Fiber,Double,PLA
207,0.224,3.01,0.448,30,3D,Fiber,Double,PLA
209,0.226,3.03,0.452,30,3D,Fiber,Double,PLA
210,0.228,3.05,0.455,30,3D,Fiber,Double,PLA
212,0.23,3.08,0.459,30,3D,Fiber,Double,PLA
213,0.232,3.1,0.463,30,3D,Fiber,Double,PLA
215,0.234,3.12,0.467,30,3D,Fiber,Double,PLA
217,0.236,3.15,0.471,30,3D,Fiber,Double,PLA
219,0.238,3.17,0.475,30,3D,Fiber,Double,PLA
220,0.239,3.2,0.479,30,3D,Fiber,Double,PLA
222,0.241,3.22,0.483,30,3D,Fiber,Double,PLA
223,0.243,3.24,0.487,30,3D,Fiber,Double,PLA
225,0.245,3.26,0.491,30,3D,Fiber,Double,PLA
226,0.247,3.29,0.495,30,3D,Fiber,Double,PLA
228,0.249,3.31,0.499,30,3D,Fiber,Double,PLA
229,0.251,3.33,0.502,30,3D,Fiber,Double,PLA
231,0.253,3.35,0.506,30,3D,Fiber,Double,PLA
233,0.255,3.38,0.51,30,3D,Fiber,Double,PLA
234,0.257,3.4,0.514,30,3D,Fiber,Double,PLA
236,0.259,3.42,0.518,30,3D,Fiber,Double,PLA
237,0.261,3.44,0.522,30,3D,Fiber,Double,PLA
239,0.263,3.46,0.526,30,3D,Fiber,Double,PLA
240,0.265,3.48,0.53,30,3D,Fiber,Double,PLA
241,0.267,3.5,0.534,30,3D,Fiber,Double,PLA
243,0.269,3.53,0.538,30,3D,Fiber,Double,PLA
245,0.271,3.55,0.542,30,3D,Fiber,Double,PLA
246,0.273,3.57,0.546,30,3D,Fiber,Double,PLA
248,0.275,3.6,0.549,30,3D,Fiber,Double,PLA
249,0.277,3.62,0.553,30,3D,Fiber,Double,PLA
251,0.279,3.64,0.557,30,3D,Fiber,Double,PLA
252,0.28,3.66,0.561,30,3D,Fiber,Double,PLA
253,0.283,3.68,0.565,30,3D,Fiber,Double,PLA
255,0.285,3.7,0.569,30,3D,Fiber,Double,PLA
257,0.286,3.72,0.573,30,3D,Fiber,Double,PLA
258,0.288,3.75,0.577,30,3D,Fiber,Double,PLA
260,0.29,3.77,0.581,30,3D,Fiber,Double,PLA
261,0.292,3.79,0.585,30,3D,Fiber,Double,PLA
263,0.294,3.81,0.589,30,3D,Fiber,Double,PLA
264,0.296,3.84,0.593,30,3D,Fiber,Double,PLA
266,0.298,3.86,0.597,30,3D,Fiber,Double,PLA
267,0.3,3.88,0.6,30,3D,Fiber,Double,PLA
269,0.302,3.9,0.604,30,3D,Fiber,Double,PLA
270,0.304,3.91,0.608,30,3D,Fiber,Double,PLA
271,0.306,3.94,0.612,30,3D,Fiber,Double,PLA
273,0.308,3.96,0.616,30,3D,Fiber,Double,PLA
274,0.31,3.98,0.62,30,3D,Fiber,Double,PLA
276,0.312,4,0.624,30,3D,Fiber,Double,PLA
277,0.314,4.02,0.628,30,3D,Fiber,Double,PLA
279,0.316,4.05,0.632,30,3D,Fiber,Double,PLA
280,0.318,4.07,0.636,30,3D,Fiber,Double,PLA
282,0.32,4.09,0.64,30,3D,Fiber,Double,PLA
283,0.322,4.11,0.644,30,3D,Fiber,Double,PLA
285,0.324,4.13,0.647,30,3D,Fiber,Double,PLA
286,0.326,4.16,0.651,30,3D,Fiber,Double,PLA
288,0.328,4.17,0.655,30,3D,Fiber,Double,PLA
289,0.329,4.19,0.659,30,3D,Fiber,Double,PLA
290,0.331,4.21,0.663,30,3D,Fiber,Double,PLA
292,0.333,4.24,0.667,30,3D,Fiber,Double,PLA
293,0.335,4.26,0.671,30,3D,Fiber,Double,PLA
295,0.337,4.28,0.675,30,3D,Fiber,Double,PLA
296,0.339,4.3,0.679,30,3D,Fiber,Double,PLA
298,0.341,4.32,0.683,30,3D,Fiber,Double,PLA
299,0.343,4.34,0.686,30,3D,Fiber,Double,PLA
301,0.345,4.37,0.691,30,3D,Fiber,Double,PLA
302,0.347,4.39,0.694,30,3D,Fiber,Double,PLA
304,0.349,4.41,0.699,30,3D,Fiber,Double,PLA
305,0.351,4.43,0.702,30,3D,Fiber,Double,PLA
307,0.353,4.45,0.706,30,3D,Fiber,Double,PLA
308,0.355,4.47,0.71,30,3D,Fiber,Double,PLA
310,0.357,4.49,0.714,30,3D,Fiber,Double,PLA
311,0.359,4.51,0.718,30,3D,Fiber,Double,PLA
313,0.361,4.54,0.722,30,3D,Fiber,Double,PLA
314,0.363,4.56,0.726,30,3D,Fiber,Double,PLA
316,0.365,4.58,0.73,30,3D,Fiber,Double,PLA
317,0.367,4.6,0.734,30,3D,Fiber,Double,PLA
318,0.369,4.62,0.738,30,3D,Fiber,Double,PLA
320,0.371,4.64,0.742,30,3D,Fiber,Double,PLA
321,0.373,4.67,0.746,30,3D,Fiber,Double,PLA
323,0.375,4.68,0.75,30,3D,Fiber,Double,PLA
324,0.377,4.71,0.754,30,3D,Fiber,Double,PLA
326,0.379,4.73,0.757,30,3D,Fiber,Double,PLA
327,0.381,4.75,0.761,30,3D,Fiber,Double,PLA
329,0.383,4.77,0.765,30,3D,Fiber,Double,PLA
330,0.385,4.79,0.769,30,3D,Fiber,Double,PLA
331,0.387,4.81,0.773,30,3D,Fiber,Double,PLA
333,0.389,4.83,0.777,30,3D,Fiber,Double,PLA
334,0.39,4.85,0.781,30,3D,Fiber,Double,PLA
335,0.392,4.87,0.785,30,3D,Fiber,Double,PLA
337,0.394,4.89,0.788,30,3D,Fiber,Double,PLA
338,0.396,4.91,0.793,30,3D,Fiber,Double,PLA
340,0.398,4.93,0.796,30,3D,Fiber,Double,PLA
341,0.4,4.95,0.8,30,3D,Fiber,Double,PLA
343,0.402,4.97,0.804,30,3D,Fiber,Double,PLA
