Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
46.0,0.00657,0.334,431.0,15,Tri,Steel,Double,PLA
46.6,0.00667,0.339,437.0,15,Tri,Steel,Double,PLA
47.2,0.00677,0.344,442.0,15,Tri,Steel,Double,PLA
47.8,0.00687,0.349,447.0,15,Tri,Steel,Double,PLA
48.2,0.00697,0.354,452.0,15,Tri,Steel,Double,PLA
48.9,0.00707,0.359,458.0,15,Tri,Steel,Double,PLA
49.5,0.00718,0.365,463.0,15,Tri,Steel,Double,PLA
50.1,0.00728,0.37,469.0,15,Tri,Steel,Double,PLA
50.6,0.00738,0.375,474.0,15,Tri,Steel,Double,PLA
51.1,0.00747,0.38,479.0,15,Tri,Steel,Double,PLA
51.7,0.00758,0.385,484.0,15,Tri,Steel,Double,PLA
52.3,0.00768,0.39,490.0,15,Tri,Steel,Double,PLA
52.9,0.00778,0.395,495.0,15,Tri,Steel,Double,PLA
53.4,0.00788,0.4,500.0,15,Tri,Steel,Double,PLA
53.9,0.00798,0.405,505.0,15,Tri,Steel,Double,PLA
54.5,0.00808,0.411,510.0,15,Tri,Steel,Double,PLA
55.1,0.00819,0.416,516.0,15,Tri,Steel,Double,PLA
55.6,0.00829,0.421,521.0,15,Tri,Steel,Double,PLA
56.1,0.00839,0.426,525.0,15,Tri,Steel,Double,PLA
56.7,0.00849,0.431,531.0,15,Tri,Steel,Double,PLA
57.3,0.00859,0.436,537.0,15,Tri,Steel,Double,PLA
57.8,0.0087,0.442,542.0,15,Tri,Steel,Double,PLA
58.4,0.00879,0.447,546.0,15,Tri,Steel,Double,PLA
58.9,0.00889,0.452,552.0,15,Tri,Steel,Double,PLA
59.4,0.00899,0.457,557.0,15,Tri,Steel,Double,PLA
60.0,0.0091,0.462,562.0,15,Tri,Steel,Double,PLA
60.5,0.0092,0.467,567.0,15,Tri,Steel,Double,PLA
61.1,0.0093,0.473,572.0,15,Tri,Steel,Double,PLA
61.6,0.0094,0.478,577.0,15,Tri,Steel,Double,PLA
62.1,0.0095,0.483,581.0,15,Tri,Steel,Double,PLA
62.6,0.0096,0.488,586.0,15,Tri,Steel,Double,PLA
63.1,0.00971,0.493,591.0,15,Tri,Steel,Double,PLA
63.7,0.00981,0.498,596.0,15,Tri,Steel,Double,PLA
64.2,0.00991,0.503,601.0,15,Tri,Steel,Double,PLA
64.7,0.01,0.509,606.0,15,Tri,Steel,Double,PLA
