Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
226,0.258,3.22,0.517,15,3D,Steel,Signal,PLA
227,0.26,3.24,0.52,15,3D,Steel,Signal,PLA
228,0.261,3.25,0.523,15,3D,Steel,Signal,PLA
229,0.263,3.27,0.526,15,3D,Steel,Signal,PLA
231,0.264,3.29,0.529,15,3D,Steel,Signal,PLA
232,0.266,3.3,0.531,15,3D,Steel,Signal,PLA
233,0.267,3.32,0.534,15,3D,Steel,Signal,PLA
234,0.269,3.33,0.537,15,3D,Steel,Signal,PLA
235,0.27,3.35,0.54,15,3D,Steel,Signal,PLA
236,0.272,3.36,0.543,15,3D,Steel,Signal,PLA
237,0.273,3.37,0.546,15,3D,Steel,Signal,PLA
238,0.275,3.39,0.549,15,3D,Steel,Signal,PLA
240,0.276,3.41,0.552,15,3D,Steel,Signal,PLA
241,0.277,3.43,0.555,15,3D,Steel,Signal,PLA
242,0.279,3.44,0.558,15,3D,Steel,Signal,PLA
243,0.28,3.46,0.561,15,3D,Steel,Signal,PLA
244,0.282,3.47,0.564,15,3D,Steel,Signal,PLA
245,0.283,3.49,0.566,15,3D,Steel,Signal,PLA
246,0.285,3.5,0.569,15,3D,Steel,Signal,PLA
247,0.286,3.52,0.572,15,3D,Steel,Signal,PLA
248,0.288,3.54,0.575,15,3D,Steel,Signal,PLA
249,0.289,3.55,0.578,15,3D,Steel,Signal,PLA
251,0.291,3.57,0.581,15,3D,Steel,Signal,PLA
252,0.292,3.58,0.584,15,3D,Steel,Signal,PLA
253,0.294,3.6,0.587,15,3D,Steel,Signal,PLA
254,0.295,3.61,0.59,15,3D,Steel,Signal,PLA
255,0.296,3.63,0.593,15,3D,Steel,Signal,PLA
256,0.298,3.65,0.595,15,3D,Steel,Signal,PLA
257,0.299,3.66,0.598,15,3D,Steel,Signal,PLA
258,0.301,3.68,0.601,15,3D,Steel,Signal,PLA
260,0.302,3.7,0.604,15,3D,Steel,Signal,PLA
260,0.304,3.71,0.607,15,3D,Steel,Signal,PLA
