Force (N),Position (mm),Stress (MPa),Strain (%),Infill%,Infill Type,Mesh Type,Number of mesh layer,Base Material
257,0.272,3.67,0.544,45,3D,Fiber,Double,PLA
260,0.275,3.7,0.549,45,3D,Fiber,Double,PLA
262,0.277,3.74,0.555,45,3D,Fiber,Double,PLA
264,0.28,3.76,0.56,45,3D,Fiber,Double,PLA
267,0.283,3.8,0.565,45,3D,Fiber,Double,PLA
269,0.285,3.83,0.571,45,3D,Fiber,Double,PLA
271,0.288,3.86,0.576,45,3D,Fiber,Double,PLA
273,0.291,3.89,0.581,45,3D,Fiber,Double,PLA
276,0.293,3.93,0.586,45,3D,Fiber,Double,PLA
278,0.296,3.96,0.592,45,3D,Fiber,Double,PLA
280,0.299,3.99,0.597,45,3D,Fiber,Double,PLA
282,0.301,4.02,0.602,45,3D,Fiber,Double,PLA
285,0.304,4.05,0.607,45,3D,Fiber,Double,PLA
287,0.306,4.09,0.613,45,3D,Fiber,Double,PLA
289,0.309,4.12,0.618,45,3D,Fiber,Double,PLA
292,0.312,4.15,0.623,45,3D,Fiber,Double,PLA
294,0.314,4.19,0.629,45,3D,Fiber,Double,PLA
296,0.317,4.21,0.634,45,3D,Fiber,Double,PLA
298,0.32,4.25,0.639,45,3D,Fiber,Double,PLA
301,0.322,4.28,0.645,45,3D,Fiber,Double,PLA
303,0.325,4.31,0.65,45,3D,Fiber,Double,PLA
305,0.327,4.34,0.655,45,3D,Fiber,Double,PLA
307,0.33,4.37,0.66,45,3D,Fiber,Double,PLA
309,0.333,4.4,0.666,45,3D,Fiber,Double,PLA
311,0.335,4.43,0.671,45,3D,Fiber,Double,PLA
314,0.338,4.47,0.676,45,3D,Fiber,Double,PLA
315,0.341,4.49,0.681,45,3D,Fiber,Double,PLA
318,0.343,4.53,0.687,45,3D,Fiber,Double,PLA
320,0.346,4.56,0.692,45,3D,Fiber,Double,PLA
323,0.349,4.6,0.697,45,3D,Fiber,Double,PLA
324,0.351,4.62,0.703,45,3D,Fiber,Double,PLA
327,0.354,4.65,0.708,45,3D,Fiber,Double,PLA
329,0.357,4.69,0.713,45,3D,Fiber,Double,PLA
331,0.359,4.72,0.719,45,3D,Fiber,Double,PLA
333,0.362,4.75,0.724,45,3D,Fiber,Double,PLA
336,0.364,4.78,0.729,45,3D,Fiber,Double,PLA
338,0.367,4.81,0.734,45,3D,Fiber,Double,PLA
340,0.37,4.85,0.74,45,3D,Fiber,Double,PLA
342,0.373,4.88,0.745,45,3D,Fiber,Double,PLA
345,0.375,4.91,0.75,45,3D,Fiber,Double,PLA
346,0.378,4.93,0.755,45,3D,Fiber,Double,PLA
349,0.38,4.97,0.761,45,3D,Fiber,Double,PLA
351,0.383,5,0.766,45,3D,Fiber,Double,PLA
353,0.386,5.03,0.771,45,3D,Fiber,Double,PLA
355,0.388,5.06,0.776,45,3D,Fiber,Double,PLA
357,0.391,5.09,0.782,45,3D,Fiber,Double,PLA
360,0.393,5.12,0.787,45,3D,Fiber,Double,PLA
361,0.396,5.15,0.792,45,3D,Fiber,Double,PLA
364,0.399,5.18,0.797,45,3D,Fiber,Double,PLA
365,0.401,5.21,0.802,45,3D,Fiber,Double,PLA
368,0.404,5.25,0.808,45,3D,Fiber,Double,PLA
370,0.406,5.27,0.813,45,3D,Fiber,Double,PLA
372,0.409,5.3,0.818,45,3D,Fiber,Double,PLA
374,0.412,5.33,0.823,45,3D,Fiber,Double,PLA
376,0.414,5.36,0.828,45,3D,Fiber,Double,PLA
378,0.417,5.39,0.834,45,3D,Fiber,Double,PLA
381,0.42,5.42,0.839,45,3D,Fiber,Double,PLA
383,0.422,5.45,0.844,45,3D,Fiber,Double,PLA
385,0.425,5.48,0.85,45,3D,Fiber,Double,PLA
387,0.427,5.51,0.854,45,3D,Fiber,Double,PLA
389,0.43,5.54,0.86,45,3D,Fiber,Double,PLA
391,0.433,5.57,0.865,45,3D,Fiber,Double,PLA
393,0.435,5.6,0.871,45,3D,Fiber,Double,PLA
396,0.438,5.64,0.876,45,3D,Fiber,Double,PLA
397,0.44,5.66,0.881,45,3D,Fiber,Double,PLA
400,0.443,5.69,0.886,45,3D,Fiber,Double,PLA
402,0.446,5.72,0.892,45,3D,Fiber,Double,PLA
404,0.449,5.75,0.897,45,3D,Fiber,Double,PLA
406,0.451,5.78,0.902,45,3D,Fiber,Double,PLA
408,0.454,5.81,0.907,45,3D,Fiber,Double,PLA
410,0.456,5.84,0.913,45,3D,Fiber,Double,PLA
413,0.459,5.88,0.918,45,3D,Fiber,Double,PLA
414,0.462,5.9,0.923,45,3D,Fiber,Double,PLA
416,0.464,5.93,0.929,45,3D,Fiber,Double,PLA
418,0.467,5.96,0.934,45,3D,Fiber,Double,PLA
420,0.469,5.99,0.939,45,3D,Fiber,Double,PLA
423,0.472,6.02,0.944,45,3D,Fiber,Double,PLA
425,0.475,6.05,0.95,45,3D,Fiber,Double,PLA
427,0.478,6.08,0.955,45,3D,Fiber,Double,PLA
429,0.48,6.11,0.96,45,3D,Fiber,Double,PLA
430,0.483,6.13,0.966,45,3D,Fiber,Double,PLA
432,0.486,6.16,0.971,45,3D,Fiber,Double,PLA
435,0.488,6.2,0.976,45,3D,Fiber,Double,PLA
437,0.491,6.22,0.982,45,3D,Fiber,Double,PLA
439,0.493,6.25,0.987,45,3D,Fiber,Double,PLA
441,0.496,6.28,0.992,45,3D,Fiber,Double,PLA
443,0.499,6.31,0.998,45,3D,Fiber,Double,PLA
445,0.501,6.34,1,45,3D,Fiber,Double,PLA
447,0.504,6.37,1.01,45,3D,Fiber,Double,PLA
449,0.507,6.4,1.01,45,3D,Fiber,Double,PLA
451,0.509,6.43,1.02,45,3D,Fiber,Double,PLA
453,0.512,6.45,1.02,45,3D,Fiber,Double,PLA
455,0.515,6.48,1.03,45,3D,Fiber,Double,PLA
457,0.517,6.51,1.03,45,3D,Fiber,Double,PLA
459,0.52,6.54,1.04,45,3D,Fiber,Double,PLA
461,0.523,6.57,1.05,45,3D,Fiber,Double,PLA
463,0.525,6.6,1.05,45,3D,Fiber,Double,PLA
465,0.528,6.62,1.06,45,3D,Fiber,Double,PLA
467,0.53,6.65,1.06,45,3D,Fiber,Double,PLA
469,0.533,6.68,1.07,45,3D,Fiber,Double,PLA
471,0.536,6.71,1.07,45,3D,Fiber,Double,PLA
473,0.538,6.74,1.08,45,3D,Fiber,Double,PLA
475,0.541,6.76,1.08,45,3D,Fiber,Double,PLA
476,0.544,6.79,1.09,45,3D,Fiber,Double,PLA
478,0.546,6.81,1.09,45,3D,Fiber,Double,PLA
480,0.549,6.84,1.1,45,3D,Fiber,Double,PLA
483,0.552,6.88,1.1,45,3D,Fiber,Double,PLA
484,0.554,6.9,1.11,45,3D,Fiber,Double,PLA
486,0.557,6.93,1.11,45,3D,Fiber,Double,PLA
488,0.56,6.95,1.12,45,3D,Fiber,Double,PLA
490,0.562,6.98,1.12,45,3D,Fiber,Double,PLA
492,0.565,7.01,1.13,45,3D,Fiber,Double,PLA
494,0.567,7.04,1.13,45,3D,Fiber,Double,PLA
496,0.57,7.06,1.14,45,3D,Fiber,Double,PLA
498,0.573,7.09,1.15,45,3D,Fiber,Double,PLA
500,0.575,7.12,1.15,45,3D,Fiber,Double,PLA
501,0.578,7.14,1.16,45,3D,Fiber,Double,PLA
503,0.581,7.17,1.16,45,3D,Fiber,Double,PLA
506,0.583,7.2,1.17,45,3D,Fiber,Double,PLA
507,0.586,7.22,1.17,45,3D,Fiber,Double,PLA
509,0.589,7.25,1.18,45,3D,Fiber,Double,PLA
511,0.591,7.28,1.18,45,3D,Fiber,Double,PLA
512,0.594,7.3,1.19,45,3D,Fiber,Double,PLA
514,0.596,7.33,1.19,45,3D,Fiber,Double,PLA
516,0.599,7.36,1.2,45,3D,Fiber,Double,PLA
518,0.602,7.38,1.2,45,3D,Fiber,Double,PLA
520,0.604,7.41,1.21,45,3D,Fiber,Double,PLA
522,0.607,7.43,1.21,45,3D,Fiber,Double,PLA
524,0.61,7.46,1.22,45,3D,Fiber,Double,PLA
526,0.612,7.49,1.22,45,3D,Fiber,Double,PLA
528,0.615,7.52,1.23,45,3D,Fiber,Double,PLA
529,0.617,7.54,1.23,45,3D,Fiber,Double,PLA
531,0.62,7.57,1.24,45,3D,Fiber,Double,PLA
533,0.623,7.59,1.25,45,3D,Fiber,Double,PLA
535,0.625,7.62,1.25,45,3D,Fiber,Double,PLA
536,0.628,7.64,1.26,45,3D,Fiber,Double,PLA
539,0.631,7.67,1.26,45,3D,Fiber,Double,PLA
540,0.633,7.7,1.27,45,3D,Fiber,Double,PLA
542,0.636,7.72,1.27,45,3D,Fiber,Double,PLA
544,0.639,7.75,1.28,45,3D,Fiber,Double,PLA
546,0.641,7.78,1.28,45,3D,Fiber,Double,PLA
548,0.644,7.8,1.29,45,3D,Fiber,Double,PLA
549,0.647,7.83,1.29,45,3D,Fiber,Double,PLA
551,0.649,7.85,1.3,45,3D,Fiber,Double,PLA
553,0.652,7.88,1.3,45,3D,Fiber,Double,PLA
555,0.654,7.9,1.31,45,3D,Fiber,Double,PLA
557,0.657,7.93,1.31,45,3D,Fiber,Double,PLA
558,0.66,7.95,1.32,45,3D,Fiber,Double,PLA
560,0.662,7.98,1.32,45,3D,Fiber,Double,PLA
562,0.665,8.01,1.33,45,3D,Fiber,Double,PLA
564,0.668,8.03,1.34,45,3D,Fiber,Double,PLA
566,0.67,8.06,1.34,45,3D,Fiber,Double,PLA
567,0.673,8.08,1.35,45,3D,Fiber,Double,PLA
569,0.675,8.11,1.35,45,3D,Fiber,Double,PLA
571,0.678,8.14,1.36,45,3D,Fiber,Double,PLA
573,0.681,8.16,1.36,45,3D,Fiber,Double,PLA
575,0.683,8.19,1.37,45,3D,Fiber,Double,PLA
576,0.686,8.21,1.37,45,3D,Fiber,Double,PLA
578,0.689,8.24,1.38,45,3D,Fiber,Double,PLA
580,0.691,8.26,1.38,45,3D,Fiber,Double,PLA
582,0.694,8.29,1.39,45,3D,Fiber,Double,PLA
583,0.696,8.31,1.39,45,3D,Fiber,Double,PLA
585,0.699,8.34,1.4,45,3D,Fiber,Double,PLA
587,0.702,8.36,1.4,45,3D,Fiber,Double,PLA
589,0.705,8.39,1.41,45,3D,Fiber,Double,PLA
591,0.707,8.42,1.41,45,3D,Fiber,Double,PLA
593,0.71,8.44,1.42,45,3D,Fiber,Double,PLA
594,0.712,8.46,1.42,45,3D,Fiber,Double,PLA
596,0.715,8.49,1.43,45,3D,Fiber,Double,PLA
598,0.718,8.52,1.44,45,3D,Fiber,Double,PLA
600,0.72,8.54,1.44,45,3D,Fiber,Double,PLA
601,0.723,8.56,1.45,45,3D,Fiber,Double,PLA
603,0.726,8.59,1.45,45,3D,Fiber,Double,PLA
605,0.728,8.61,1.46,45,3D,Fiber,Double,PLA
607,0.731,8.64,1.46,45,3D,Fiber,Double,PLA
608,0.733,8.66,1.47,45,3D,Fiber,Double,PLA
610,0.736,8.69,1.47,45,3D,Fiber,Double,PLA
611,0.739,8.71,1.48,45,3D,Fiber,Double,PLA
613,0.741,8.74,1.48,45,3D,Fiber,Double,PLA
615,0.744,8.77,1.49,45,3D,Fiber,Double,PLA
617,0.747,8.79,1.49,45,3D,Fiber,Double,PLA
619,0.749,8.81,1.5,45,3D,Fiber,Double,PLA
620,0.752,8.83,1.5,45,3D,Fiber,Double,PLA
622,0.755,8.86,1.51,45,3D,Fiber,Double,PLA
623,0.757,8.88,1.51,45,3D,Fiber,Double,PLA
625,0.76,8.91,1.52,45,3D,Fiber,Double,PLA
627,0.762,8.93,1.52,45,3D,Fiber,Double,PLA
629,0.765,8.95,1.53,45,3D,Fiber,Double,PLA
630,0.768,8.98,1.54,45,3D,Fiber,Double,PLA
632,0.77,9,1.54,45,3D,Fiber,Double,PLA
634,0.773,9.03,1.55,45,3D,Fiber,Double,PLA
635,0.776,9.05,1.55,45,3D,Fiber,Double,PLA
637,0.778,9.08,1.56,45,3D,Fiber,Double,PLA
639,0.781,9.1,1.56,45,3D,Fiber,Double,PLA
640,0.784,9.12,1.57,45,3D,Fiber,Double,PLA
642,0.786,9.15,1.57,45,3D,Fiber,Double,PLA
644,0.789,9.17,1.58,45,3D,Fiber,Double,PLA
645,0.792,9.19,1.58,45,3D,Fiber,Double,PLA
647,0.794,9.22,1.59,45,3D,Fiber,Double,PLA
649,0.797,9.24,1.59,45,3D,Fiber,Double,PLA
650,0.799,9.26,1.6,45,3D,Fiber,Double,PLA
652,0.802,9.29,1.6,45,3D,Fiber,Double,PLA
654,0.805,9.31,1.61,45,3D,Fiber,Double,PLA
656,0.807,9.34,1.61,45,3D,Fiber,Double,PLA
657,0.81,9.36,1.62,45,3D,Fiber,Double,PLA
659,0.812,9.38,1.62,45,3D,Fiber,Double,PLA
661,0.815,9.41,1.63,45,3D,Fiber,Double,PLA
662,0.818,9.44,1.64,45,3D,Fiber,Double,PLA
664,0.82,9.46,1.64,45,3D,Fiber,Double,PLA
666,0.823,9.48,1.65,45,3D,Fiber,Double,PLA
667,0.826,9.51,1.65,45,3D,Fiber,Double,PLA
670,0.828,9.54,1.66,45,3D,Fiber,Double,PLA
671,0.831,9.56,1.66,45,3D,Fiber,Double,PLA
673,0.834,9.58,1.67,45,3D,Fiber,Double,PLA
674,0.836,9.6,1.67,45,3D,Fiber,Double,PLA
676,0.839,9.63,1.68,45,3D,Fiber,Double,PLA
677,0.841,9.65,1.68,45,3D,Fiber,Double,PLA
679,0.844,9.68,1.69,45,3D,Fiber,Double,PLA
681,0.847,9.7,1.69,45,3D,Fiber,Double,PLA
683,0.849,9.73,1.7,45,3D,Fiber,Double,PLA
684,0.852,9.75,1.7,45,3D,Fiber,Double,PLA
686,0.855,9.77,1.71,45,3D,Fiber,Double,PLA
687,0.857,9.79,1.71,45,3D,Fiber,Double,PLA
689,0.86,9.81,1.72,45,3D,Fiber,Double,PLA
691,0.862,9.84,1.72,45,3D,Fiber,Double,PLA
693,0.865,9.87,1.73,45,3D,Fiber,Double,PLA
694,0.868,9.89,1.74,45,3D,Fiber,Double,PLA
696,0.87,9.91,1.74,45,3D,Fiber,Double,PLA
697,0.873,9.93,1.75,45,3D,Fiber,Double,PLA
699,0.876,9.95,1.75,45,3D,Fiber,Double,PLA
701,0.878,9.98,1.76,45,3D,Fiber,Double,PLA
703,0.881,10,1.76,45,3D,Fiber,Double,PLA
704,0.884,10,1.77,45,3D,Fiber,Double,PLA
706,0.886,10.1,1.77,45,3D,Fiber,Double,PLA
707,0.889,10.1,1.78,45,3D,Fiber,Double,PLA
709,0.892,10.1,1.78,45,3D,Fiber,Double,PLA
711,0.894,10.1,1.79,45,3D,Fiber,Double,PLA
712,0.897,10.1,1.79,45,3D,Fiber,Double,PLA
714,0.9,10.2,1.8,45,3D,Fiber,Double,PLA
716,0.902,10.2,1.8,45,3D,Fiber,Double,PLA
717,0.905,10.2,1.81,45,3D,Fiber,Double,PLA
719,0.907,10.2,1.81,45,3D,Fiber,Double,PLA
720,0.91,10.3,1.82,45,3D,Fiber,Double,PLA
722,0.913,10.3,1.83,45,3D,Fiber,Double,PLA
724,0.915,10.3,1.83,45,3D,Fiber,Double,PLA
725,0.918,10.3,1.84,45,3D,Fiber,Double,PLA
727,0.921,10.4,1.84,45,3D,Fiber,Double,PLA
728,0.923,10.4,1.85,45,3D,Fiber,Double,PLA
731,0.926,10.4,1.85,45,3D,Fiber,Double,PLA
732,0.928,10.4,1.86,45,3D,Fiber,Double,PLA
733,0.931,10.4,1.86,45,3D,Fiber,Double,PLA
735,0.934,10.5,1.87,45,3D,Fiber,Double,PLA
737,0.936,10.5,1.87,45,3D,Fiber,Double,PLA
738,0.939,10.5,1.88,45,3D,Fiber,Double,PLA
740,0.942,10.5,1.88,45,3D,Fiber,Double,PLA
741,0.944,10.6,1.89,45,3D,Fiber,Double,PLA
743,0.947,10.6,1.89,45,3D,Fiber,Double,PLA
744,0.95,10.6,1.9,45,3D,Fiber,Double,PLA
746,0.952,10.6,1.9,45,3D,Fiber,Double,PLA
747,0.955,10.6,1.91,45,3D,Fiber,Double,PLA
749,0.958,10.7,1.92,45,3D,Fiber,Double,PLA
751,0.96,10.7,1.92,45,3D,Fiber,Double,PLA
752,0.963,10.7,1.93,45,3D,Fiber,Double,PLA
754,0.965,10.7,1.93,45,3D,Fiber,Double,PLA
755,0.968,10.8,1.94,45,3D,Fiber,Double,PLA
757,0.971,10.8,1.94,45,3D,Fiber,Double,PLA
758,0.973,10.8,1.95,45,3D,Fiber,Double,PLA
759,0.976,10.8,1.95,45,3D,Fiber,Double,PLA
761,0.979,10.8,1.96,45,3D,Fiber,Double,PLA
763,0.981,10.9,1.96,45,3D,Fiber,Double,PLA
764,0.984,10.9,1.97,45,3D,Fiber,Double,PLA
766,0.987,10.9,1.97,45,3D,Fiber,Double,PLA
767,0.989,10.9,1.98,45,3D,Fiber,Double,PLA
769,0.992,11,1.98,45,3D,Fiber,Double,PLA
770,0.994,11,1.99,45,3D,Fiber,Double,PLA
772,0.997,11,1.99,45,3D,Fiber,Double,PLA
773,1,11,2,45,3D,Fiber,Double,PLA
775,1,11,2,45,3D,Fiber,Double,PLA
776,1.01,11.1,2.01,45,3D,Fiber,Double,PLA
777,1.01,11.1,2.02,45,3D,Fiber,Double,PLA
779,1.01,11.1,2.02,45,3D,Fiber,Double,PLA
780,1.01,11.1,2.03,45,3D,Fiber,Double,PLA
782,1.02,11.1,2.03,45,3D,Fiber,Double,PLA
783,1.02,11.2,2.04,45,3D,Fiber,Double,PLA
785,1.02,11.2,2.04,45,3D,Fiber,Double,PLA
786,1.02,11.2,2.05,45,3D,Fiber,Double,PLA
788,1.03,11.2,2.05,45,3D,Fiber,Double,PLA
789,1.03,11.2,2.06,45,3D,Fiber,Double,PLA
790,1.03,11.3,2.06,45,3D,Fiber,Double,PLA
792,1.03,11.3,2.07,45,3D,Fiber,Double,PLA
793,1.04,11.3,2.07,45,3D,Fiber,Double,PLA
795,1.04,11.3,2.08,45,3D,Fiber,Double,PLA
795,1.04,11.3,2.08,45,3D,Fiber,Double,PLA
797,1.04,11.4,2.09,45,3D,Fiber,Double,PLA
799,1.05,11.4,2.09,45,3D,Fiber,Double,PLA
800,1.05,11.4,2.1,45,3D,Fiber,Double,PLA
802,1.05,11.4,2.1,45,3D,Fiber,Double,PLA
803,1.06,11.4,2.11,45,3D,Fiber,Double,PLA
804,1.06,11.5,2.12,45,3D,Fiber,Double,PLA
805,1.06,11.5,2.12,45,3D,Fiber,Double,PLA
807,1.06,11.5,2.13,45,3D,Fiber,Double,PLA
808,1.07,11.5,2.13,45,3D,Fiber,Double,PLA
809,1.07,11.5,2.14,45,3D,Fiber,Double,PLA
811,1.07,11.5,2.14,45,3D,Fiber,Double,PLA
812,1.07,11.6,2.15,45,3D,Fiber,Double,PLA
814,1.08,11.6,2.15,45,3D,Fiber,Double,PLA
815,1.08,11.6,2.16,45,3D,Fiber,Double,PLA
816,1.08,11.6,2.16,45,3D,Fiber,Double,PLA
817,1.08,11.6,2.17,45,3D,Fiber,Double,PLA
819,1.09,11.7,2.17,45,3D,Fiber,Double,PLA
